location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 10,3 wk ahead,Bin,percent,11.1,11.2,8.01954990655831e-05
HHS Region 10,3 wk ahead,Bin,percent,11.2,11.3,8.10277421604621e-05
HHS Region 10,3 wk ahead,Bin,percent,11.3,11.4,8.10277421604621e-05
HHS Region 10,3 wk ahead,Bin,percent,11.4,11.5,0.000138524471445099
HHS Region 10,3 wk ahead,Bin,percent,11.5,11.6,0.000136859985255341
HHS Region 10,3 wk ahead,Bin,percent,11.6,11.7,8.26922283502202e-05
HHS Region 10,3 wk ahead,Bin,percent,11.7,11.8,8.10277421604621e-05
HHS Region 10,3 wk ahead,Bin,percent,11.8,11.9,0.000135195499065583
HHS Region 10,3 wk ahead,Bin,percent,11.9,12.0,8.18599852553412e-05
HHS Region 10,3 wk ahead,Bin,percent,12.0,12.1,0.00013769222835022
HHS Region 10,3 wk ahead,Bin,percent,12.1,12.2,8.01954990655831e-05
HHS Region 10,3 wk ahead,Bin,percent,12.2,12.3,8.01954990655831e-05
HHS Region 10,3 wk ahead,Bin,percent,12.3,12.4,8.10277421604621e-05
HHS Region 10,3 wk ahead,Bin,percent,12.4,12.5,8.10277421604621e-05
HHS Region 10,3 wk ahead,Bin,percent,12.5,12.6,8.10277421604621e-05
HHS Region 10,3 wk ahead,Bin,percent,12.6,12.7,8.01954990655831e-05
HHS Region 10,3 wk ahead,Bin,percent,12.7,12.8,0.000135195499065583
HHS Region 10,3 wk ahead,Bin,percent,12.8,12.9,8.10277421604621e-05
HHS Region 10,3 wk ahead,Bin,percent,12.9,13.0,0.000138524471445099
HHS Region 10,3 wk ahead,Bin,percent,13.0,100.0,0.00281875920810674
HHS Region 10,4 wk ahead,Bin,percent,0.0,0.1,0.000914555295130093
HHS Region 10,4 wk ahead,Bin,percent,0.1,0.2,0.00456684760959707
HHS Region 10,4 wk ahead,Bin,percent,0.2,0.3,0.00833744198619875
HHS Region 10,4 wk ahead,Bin,percent,0.3,0.4,0.0113725880864482
HHS Region 10,4 wk ahead,Bin,percent,0.4,0.5,0.119009282359387
HHS Region 10,4 wk ahead,Bin,percent,0.5,0.6,0.12212972155343
HHS Region 10,4 wk ahead,Bin,percent,0.6,0.7,0.0846585316528094
HHS Region 10,4 wk ahead,Bin,percent,0.7,0.8,0.0733468043729016
HHS Region 10,4 wk ahead,Bin,percent,0.8,0.9,0.0701006211485465
HHS Region 10,4 wk ahead,Bin,percent,0.9,1.0,0.063864048653876
HHS Region 10,4 wk ahead,Bin,percent,1.0,1.1,0.0600738763154619
HHS Region 10,4 wk ahead,Bin,percent,1.1,1.2,0.0555641201496695
HHS Region 10,4 wk ahead,Bin,percent,1.2,1.3,0.0485690538040746
HHS Region 10,4 wk ahead,Bin,percent,1.3,1.4,0.0369886175373605
HHS Region 10,4 wk ahead,Bin,percent,1.4,1.5,0.0351392324093732
HHS Region 10,4 wk ahead,Bin,percent,1.5,1.6,0.0298317442703647
HHS Region 10,4 wk ahead,Bin,percent,1.6,1.7,0.0243291345885839
HHS Region 10,4 wk ahead,Bin,percent,1.7,1.8,0.0195214431258905
HHS Region 10,4 wk ahead,Bin,percent,1.8,1.9,0.0179076438654628
HHS Region 10,4 wk ahead,Bin,percent,1.9,2.0,0.0152472629747231
HHS Region 10,4 wk ahead,Bin,percent,2.0,2.1,0.0110048340398958
HHS Region 10,4 wk ahead,Bin,percent,2.1,2.2,0.00847863996783434
HHS Region 10,4 wk ahead,Bin,percent,2.2,2.3,0.00779164496174151
HHS Region 10,4 wk ahead,Bin,percent,2.3,2.4,0.00678844321881228
HHS Region 10,4 wk ahead,Bin,percent,2.4,2.5,0.00538289570752044
HHS Region 10,4 wk ahead,Bin,percent,2.5,2.6,0.00360710363736935
HHS Region 10,4 wk ahead,Bin,percent,2.6,2.7,0.00517664070762755
HHS Region 10,4 wk ahead,Bin,percent,2.7,2.8,0.00366818432031902
HHS Region 10,4 wk ahead,Bin,percent,2.8,2.9,0.00312906350772918
HHS Region 10,4 wk ahead,Bin,percent,2.9,3.0,0.00247070585093156
HHS Region 10,4 wk ahead,Bin,percent,3.0,3.1,0.00271224662958613
HHS Region 10,4 wk ahead,Bin,percent,3.1,3.2,0.00187105238340366
HHS Region 10,4 wk ahead,Bin,percent,3.2,3.3,0.00215419603528696
HHS Region 10,4 wk ahead,Bin,percent,3.3,3.4,0.00198736940405818
HHS Region 10,4 wk ahead,Bin,percent,3.4,3.5,0.00197762680462547
HHS Region 10,4 wk ahead,Bin,percent,3.5,3.6,0.00166353652779969
HHS Region 10,4 wk ahead,Bin,percent,3.6,3.7,0.00138420159305966
HHS Region 10,4 wk ahead,Bin,percent,3.7,3.8,0.00135432185503707
HHS Region 10,4 wk ahead,Bin,percent,3.8,3.9,0.000940227086267886
HHS Region 10,4 wk ahead,Bin,percent,3.9,4.0,0.00136687031636742
HHS Region 10,4 wk ahead,Bin,percent,4.0,4.1,0.00059191555297402
HHS Region 10,4 wk ahead,Bin,percent,4.1,4.2,0.000552797946890901
HHS Region 10,4 wk ahead,Bin,percent,4.2,4.3,0.000589488598785669
HHS Region 10,4 wk ahead,Bin,percent,4.3,4.4,0.00049121195785034
HHS Region 10,4 wk ahead,Bin,percent,4.4,4.5,0.000832903745741805
HHS Region 10,4 wk ahead,Bin,percent,4.5,4.6,0.000638822547144917
HHS Region 10,4 wk ahead,Bin,percent,4.6,4.7,0.000727100839223027
HHS Region 10,4 wk ahead,Bin,percent,4.7,4.8,0.000551279552634393
HHS Region 10,4 wk ahead,Bin,percent,4.8,4.9,0.000696391232167538
HHS Region 10,4 wk ahead,Bin,percent,4.9,5.0,0.000547190238776279
HHS Region 10,4 wk ahead,Bin,percent,5.0,5.1,0.000234665217413532
HHS Region 10,4 wk ahead,Bin,percent,5.1,5.2,0.00055704651285761
HHS Region 10,4 wk ahead,Bin,percent,5.2,5.3,0.000369704465997886
HHS Region 10,4 wk ahead,Bin,percent,5.3,5.4,0.000231408200771999
HHS Region 10,4 wk ahead,Bin,percent,5.4,5.5,0.000348900569102819
HHS Region 10,4 wk ahead,Bin,percent,5.5,5.6,0.000241395117910548
HHS Region 10,4 wk ahead,Bin,percent,5.6,5.7,0.000390668012918088
HHS Region 10,4 wk ahead,Bin,percent,5.7,5.8,0.000343904930056636
HHS Region 10,4 wk ahead,Bin,percent,5.8,5.9,0.00038725352672833
HHS Region 10,4 wk ahead,Bin,percent,5.9,6.0,0.000213931095779539
HHS Region 10,4 wk ahead,Bin,percent,6.0,6.1,0.00025977642173587
HHS Region 10,4 wk ahead,Bin,percent,6.1,6.2,0.000410628289122926
HHS Region 10,4 wk ahead,Bin,percent,6.2,6.3,0.000222955126765991
HHS Region 10,4 wk ahead,Bin,percent,6.3,6.4,0.000133963802933168
HHS Region 10,4 wk ahead,Bin,percent,6.4,6.5,0.000183970344363894
HHS Region 10,4 wk ahead,Bin,percent,6.5,6.6,0.000128138101269015
HHS Region 10,4 wk ahead,Bin,percent,6.6,6.7,0.000184802587458773
HHS Region 10,4 wk ahead,Bin,percent,6.7,6.8,0.000181473615079257
HHS Region 10,4 wk ahead,Bin,percent,6.8,6.9,0.000225654454845829
HHS Region 10,4 wk ahead,Bin,percent,6.9,7.0,0.000125641371984378
HHS Region 10,4 wk ahead,Bin,percent,7.0,7.1,0.000111493239371434
HHS Region 10,4 wk ahead,Bin,percent,7.1,7.2,0.000175647913415103
HHS Region 10,4 wk ahead,Bin,percent,7.2,7.3,0.000167325482466313
HHS Region 10,4 wk ahead,Bin,percent,7.3,7.4,0.000167325482466313
HHS Region 10,4 wk ahead,Bin,percent,7.4,7.5,0.000281486697940708
HHS Region 10,4 wk ahead,Bin,percent,7.5,7.6,0.000158170808422643
HHS Region 10,4 wk ahead,Bin,percent,7.6,7.7,0.000110660996276555
HHS Region 10,4 wk ahead,Bin,percent,7.7,7.8,0.000111493239371435
HHS Region 10,4 wk ahead,Bin,percent,7.8,7.9,0.000103170808422664
HHS Region 10,4 wk ahead,Bin,percent,7.9,8.0,0.000218164266992293
HHS Region 10,4 wk ahead,Bin,percent,8.0,8.1,0.000219828753186777
HHS Region 10,4 wk ahead,Bin,percent,8.1,8.2,0.000106499780853078
HHS Region 10,4 wk ahead,Bin,percent,8.2,8.3,0.000103170808801276
HHS Region 10,4 wk ahead,Bin,percent,8.3,8.4,0.000109828755284857
HHS Region 10,4 wk ahead,Bin,percent,8.4,8.5,0.000159003060170204
HHS Region 10,4 wk ahead,Bin,percent,8.5,8.6,0.000154009619391766
HHS Region 10,4 wk ahead,Bin,percent,8.6,8.7,0.000151512923832427
HHS Region 10,4 wk ahead,Bin,percent,8.7,8.8,0.000151512965435223
HHS Region 10,4 wk ahead,Bin,percent,8.8,8.9,9.6512991718378e-05
HHS Region 10,4 wk ahead,Bin,percent,8.9,9.0,0.000154841955917387
HHS Region 10,4 wk ahead,Bin,percent,9.0,9.1,0.000155674162575508
HHS Region 10,4 wk ahead,Bin,percent,9.1,9.2,9.81773930738833e-05
HHS Region 10,4 wk ahead,Bin,percent,9.2,9.3,9.40161510183351e-05
HHS Region 10,4 wk ahead,Bin,percent,9.3,9.4,0.000212338570087474
HHS Region 10,4 wk ahead,Bin,percent,9.4,9.5,9.73451083278067e-05
HHS Region 10,4 wk ahead,Bin,percent,9.5,9.6,0.000149016135892668
HHS Region 10,4 wk ahead,Bin,percent,9.6,9.7,9.48483789875475e-05
HHS Region 10,4 wk ahead,Bin,percent,9.7,9.8,9.65128651773056e-05
HHS Region 10,4 wk ahead,Bin,percent,9.8,9.9,9.90095944619428e-05
HHS Region 10,4 wk ahead,Bin,percent,9.9,10.0,0.000148183892797789
HHS Region 10,4 wk ahead,Bin,percent,10.0,10.1,0.000151512865177306
HHS Region 10,4 wk ahead,Bin,percent,10.1,10.2,9.40161358926685e-05
HHS Region 10,4 wk ahead,Bin,percent,10.2,10.3,9.56806220824266e-05
HHS Region 10,4 wk ahead,Bin,percent,10.3,10.4,0.000149848378987548
HHS Region 10,4 wk ahead,Bin,percent,10.4,10.5,9.56806220824266e-05
HHS Region 10,4 wk ahead,Bin,percent,10.5,10.6,0.00014735164970291
HHS Region 10,4 wk ahead,Bin,percent,10.6,10.7,9.48483789875475e-05
HHS Region 10,4 wk ahead,Bin,percent,10.7,10.8,0.000148183892797789
HHS Region 10,4 wk ahead,Bin,percent,10.8,10.9,9.06871635131523e-05
HHS Region 10,4 wk ahead,Bin,percent,10.9,11.0,0.000149016135892668
HHS Region 10,4 wk ahead,Bin,percent,11.0,11.1,9.23516497029104e-05
HHS Region 10,4 wk ahead,Bin,percent,11.1,11.2,9.15194066080314e-05
HHS Region 10,4 wk ahead,Bin,percent,11.2,11.3,0.000203183892797789
HHS Region 10,4 wk ahead,Bin,percent,11.3,11.4,9.31838927977894e-05
HHS Region 10,4 wk ahead,Bin,percent,11.4,11.5,0.000148183892797789
HHS Region 10,4 wk ahead,Bin,percent,11.5,11.6,9.06871635131523e-05
HHS Region 10,4 wk ahead,Bin,percent,11.6,11.7,0.000148183892797789
HHS Region 10,4 wk ahead,Bin,percent,11.7,11.8,0.000204018316369577
HHS Region 10,4 wk ahead,Bin,percent,11.8,11.9,9.23516497029104e-05
HHS Region 10,4 wk ahead,Bin,percent,11.9,12.0,9.23516497029104e-05
HHS Region 10,4 wk ahead,Bin,percent,12.0,12.1,9.23516497029104e-05
HHS Region 10,4 wk ahead,Bin,percent,12.1,12.2,9.40161358926685e-05
HHS Region 10,4 wk ahead,Bin,percent,12.2,12.3,9.06871635131523e-05
HHS Region 10,4 wk ahead,Bin,percent,12.3,12.4,0.000201519406608031
HHS Region 10,4 wk ahead,Bin,percent,12.4,12.5,9.15194066080314e-05
HHS Region 10,4 wk ahead,Bin,percent,12.5,12.6,0.00014735164970291
HHS Region 10,4 wk ahead,Bin,percent,12.6,12.7,9.23516497029104e-05
HHS Region 10,4 wk ahead,Bin,percent,12.7,12.8,0.000145687163513152
HHS Region 10,4 wk ahead,Bin,percent,12.8,12.9,0.000146519406608031
HHS Region 10,4 wk ahead,Bin,percent,12.9,13.0,0.000200687163513152
HHS Region 10,4 wk ahead,Bin,percent,13.0,100.0,0.00398966535874407
HHS Region 10,Season onset,Bin,week,40.0,41.0,0.00202945408333851
HHS Region 10,Season onset,Bin,week,41.0,42.0,0.00221866931531222
HHS Region 10,Season onset,Bin,week,42.0,43.0,0.00232269758281136
HHS Region 10,Season onset,Bin,week,43.0,44.0,0.002387408999285
HHS Region 10,Season onset,Bin,week,44.0,45.0,0.00226454304257106
HHS Region 10,Season onset,Bin,week,45.0,46.0,0.0184914027621963
HHS Region 10,Season onset,Bin,week,46.0,47.0,0.0956494030596658
HHS Region 10,Season onset,Bin,week,47.0,48.0,0.073677971434137
HHS Region 10,Season onset,Bin,week,48.0,49.0,0.0735806295126243
HHS Region 10,Season onset,Bin,week,49.0,50.0,0.0768297218679931
HHS Region 10,Season onset,Bin,week,50.0,51.0,0.0825890470060574
HHS Region 10,Season onset,Bin,week,51.0,52.0,0.069950110122384
HHS Region 10,Season onset,Bin,week,52.0,53.0,0.0472078381267322
HHS Region 10,Season onset,Bin,week,1.0,2.0,0.030918437426958
HHS Region 10,Season onset,Bin,week,2.0,3.0,0.0285641012196215
HHS Region 10,Season onset,Bin,week,3.0,4.0,0.031871604023527
HHS Region 10,Season onset,Bin,week,4.0,5.0,0.027692149391506
HHS Region 10,Season onset,Bin,week,5.0,6.0,0.0249127599378413
HHS Region 10,Season onset,Bin,week,6.0,7.0,0.0209957059406002
HHS Region 10,Season onset,Bin,week,7.0,8.0,0.0154715816146307
HHS Region 10,Season onset,Bin,week,8.0,9.0,0.0138637727753084
HHS Region 10,Season onset,Bin,week,9.0,10.0,0.0135959652885438
HHS Region 10,Season onset,Bin,week,10.0,11.0,0.0107012076640455
HHS Region 10,Season onset,Bin,week,11.0,12.0,0.00881111498099389
HHS Region 10,Season onset,Bin,week,12.0,13.0,0.00647883688869084
HHS Region 10,Season onset,Bin,week,13.0,14.0,0.00726805957935728
HHS Region 10,Season onset,Bin,week,14.0,15.0,0.00463634373766166
HHS Region 10,Season onset,Bin,week,15.0,16.0,0.00540541304101226
HHS Region 10,Season onset,Bin,week,16.0,17.0,0.00294406088652469
HHS Region 10,Season onset,Bin,week,17.0,18.0,0.00333166914098994
HHS Region 10,Season onset,Bin,week,18.0,19.0,0.00231382358117396
HHS Region 10,Season onset,Bin,week,19.0,20.0,0.00342741444551215
HHS Region 10,Season onset,Bin,week,20.0,21.0,0.00139386716688228
HHS Region 10,Season onset,Bin,week,none,none,0.186203588853511
HHS Region 10,Season peak percentage,Bin,percent,0.0,0.1,3.13151148822373e-05
HHS Region 10,Season peak percentage,Bin,percent,0.1,0.2,4.75392049454952e-05
HHS Region 10,Season peak percentage,Bin,percent,0.2,0.3,4.75392113380584e-05
HHS Region 10,Season peak percentage,Bin,percent,0.3,0.4,4.75392208225068e-05
HHS Region 10,Season peak percentage,Bin,percent,0.4,0.5,4.75392341676377e-05
HHS Region 10,Season peak percentage,Bin,percent,0.5,0.6,4.75392525632053e-05
HHS Region 10,Season peak percentage,Bin,percent,0.6,0.7,0.000259922194038723
HHS Region 10,Season peak percentage,Bin,percent,0.7,0.8,0.000335608494401842
HHS Region 10,Season peak percentage,Bin,percent,0.8,0.9,0.137588350485707
HHS Region 10,Season peak percentage,Bin,percent,0.9,1.0,0.00845489941259051
HHS Region 10,Season peak percentage,Bin,percent,1.0,1.1,0.00762395583423072
HHS Region 10,Season peak percentage,Bin,percent,1.1,1.2,0.00792597504430274
HHS Region 10,Season peak percentage,Bin,percent,1.2,1.3,0.00828317844717292
HHS Region 10,Season peak percentage,Bin,percent,1.3,1.4,0.00763667242898486
HHS Region 10,Season peak percentage,Bin,percent,1.4,1.5,0.0080660658760258
HHS Region 10,Season peak percentage,Bin,percent,1.5,1.6,0.00839805781029858
HHS Region 10,Season peak percentage,Bin,percent,1.6,1.7,0.0088156525663327
HHS Region 10,Season peak percentage,Bin,percent,1.7,1.8,0.00803028284954776
HHS Region 10,Season peak percentage,Bin,percent,1.8,1.9,0.00946832350843213
HHS Region 10,Season peak percentage,Bin,percent,1.9,2.0,0.00985678857066491
HHS Region 10,Season peak percentage,Bin,percent,2.0,2.1,0.0120542130001416
HHS Region 10,Season peak percentage,Bin,percent,2.1,2.2,0.0129347374920383
HHS Region 10,Season peak percentage,Bin,percent,2.2,2.3,0.0152277260129625
HHS Region 10,Season peak percentage,Bin,percent,2.3,2.4,0.0152280073589376
HHS Region 10,Season peak percentage,Bin,percent,2.4,2.5,0.0152973713078354
HHS Region 10,Season peak percentage,Bin,percent,2.5,2.6,0.0128850346482238
HHS Region 10,Season peak percentage,Bin,percent,2.6,2.7,0.0119808246177043
HHS Region 10,Season peak percentage,Bin,percent,2.7,2.8,0.0109895508745223
HHS Region 10,Season peak percentage,Bin,percent,2.8,2.9,0.0101779645319001
HHS Region 10,Season peak percentage,Bin,percent,2.9,3.0,0.0109688593733773
HHS Region 10,Season peak percentage,Bin,percent,3.0,3.1,0.0117520166273374
HHS Region 10,Season peak percentage,Bin,percent,3.1,3.2,0.0105002707823141
HHS Region 10,Season peak percentage,Bin,percent,3.2,3.3,0.0112656784561898
HHS Region 10,Season peak percentage,Bin,percent,3.3,3.4,0.0123432031951561
HHS Region 10,Season peak percentage,Bin,percent,3.4,3.5,0.0149939413122679
HHS Region 10,Season peak percentage,Bin,percent,3.5,3.6,0.0170785221357822
HHS Region 10,Season peak percentage,Bin,percent,3.6,3.7,0.0184513698121497
HHS Region 10,Season peak percentage,Bin,percent,3.7,3.8,0.0202401279908813
HHS Region 10,Season peak percentage,Bin,percent,3.8,3.9,0.0202736895528893
HHS Region 10,Season peak percentage,Bin,percent,3.9,4.0,0.0201134723036241
HHS Region 10,Season peak percentage,Bin,percent,4.0,4.1,0.0174931105757322
HHS Region 10,Season peak percentage,Bin,percent,4.1,4.2,0.0141461775616767
HHS Region 10,Season peak percentage,Bin,percent,4.2,4.3,0.0115599953518752
HHS Region 10,Season peak percentage,Bin,percent,4.3,4.4,0.0104602568010912
HHS Region 10,Season peak percentage,Bin,percent,4.4,4.5,0.00950865085007725
HHS Region 10,Season peak percentage,Bin,percent,4.5,4.6,0.0110478336853012
HHS Region 10,Season peak percentage,Bin,percent,4.6,4.7,0.011727366704131
HHS Region 10,Season peak percentage,Bin,percent,4.7,4.8,0.011768359139284
HHS Region 10,Season peak percentage,Bin,percent,4.8,4.9,0.0116609542039883
HHS Region 10,Season peak percentage,Bin,percent,4.9,5.0,0.0118682782062678
HHS Region 10,Season peak percentage,Bin,percent,5.0,5.1,0.0113325352566867
HHS Region 10,Season peak percentage,Bin,percent,5.1,5.2,0.00879400628486892
HHS Region 10,Season peak percentage,Bin,percent,5.2,5.3,0.0099512472144961
HHS Region 10,Season peak percentage,Bin,percent,5.3,5.4,0.00842029132329283
HHS Region 10,Season peak percentage,Bin,percent,5.4,5.5,0.00716512935672519
HHS Region 10,Season peak percentage,Bin,percent,5.5,5.6,0.00810119181756333
HHS Region 10,Season peak percentage,Bin,percent,5.6,5.7,0.00856164280707783
HHS Region 10,Season peak percentage,Bin,percent,5.7,5.8,0.0078957906395791
HHS Region 10,Season peak percentage,Bin,percent,5.8,5.9,0.0065816592225689
HHS Region 10,Season peak percentage,Bin,percent,5.9,6.0,0.00638501738630097
HHS Region 10,Season peak percentage,Bin,percent,6.0,6.1,0.00555557875925869
HHS Region 10,Season peak percentage,Bin,percent,6.1,6.2,0.00607621938514598
HHS Region 10,Season peak percentage,Bin,percent,6.2,6.3,0.0063033390484963
HHS Region 10,Season peak percentage,Bin,percent,6.3,6.4,0.00688509343908225
HHS Region 10,Season peak percentage,Bin,percent,6.4,6.5,0.00590126300947446
HHS Region 10,Season peak percentage,Bin,percent,6.5,6.6,0.00756369302809009
HHS Region 10,Season peak percentage,Bin,percent,6.6,6.7,0.00557146355338269
HHS Region 10,Season peak percentage,Bin,percent,6.7,6.8,0.00602631511489144
HHS Region 10,Season peak percentage,Bin,percent,6.8,6.9,0.00653163304299938
HHS Region 10,Season peak percentage,Bin,percent,6.9,7.0,0.00449487189736647
HHS Region 10,Season peak percentage,Bin,percent,7.0,7.1,0.0054341670969003
HHS Region 10,Season peak percentage,Bin,percent,7.1,7.2,0.00537888161705994
HHS Region 10,Season peak percentage,Bin,percent,7.2,7.3,0.00495489891800405
HHS Region 10,Season peak percentage,Bin,percent,7.3,7.4,0.00570536063821228
HHS Region 10,Season peak percentage,Bin,percent,7.4,7.5,0.00467731803082052
HHS Region 10,Season peak percentage,Bin,percent,7.5,7.6,0.00454118376585498
HHS Region 10,Season peak percentage,Bin,percent,7.6,7.7,0.00488768627345415
HHS Region 10,Season peak percentage,Bin,percent,7.7,7.8,0.0050405270243268
HHS Region 10,Season peak percentage,Bin,percent,7.8,7.9,0.00555699890873677
HHS Region 10,Season peak percentage,Bin,percent,7.9,8.0,0.00391394674638218
HHS Region 10,Season peak percentage,Bin,percent,8.0,8.1,0.00351625338722821
HHS Region 10,Season peak percentage,Bin,percent,8.1,8.2,0.00420724946203271
HHS Region 10,Season peak percentage,Bin,percent,8.2,8.3,0.00510507456670835
HHS Region 10,Season peak percentage,Bin,percent,8.3,8.4,0.00460379561814006
HHS Region 10,Season peak percentage,Bin,percent,8.4,8.5,0.00349556061417702
HHS Region 10,Season peak percentage,Bin,percent,8.5,8.6,0.0035885369041507
HHS Region 10,Season peak percentage,Bin,percent,8.6,8.7,0.00470267241792195
HHS Region 10,Season peak percentage,Bin,percent,8.7,8.8,0.00348070486046296
HHS Region 10,Season peak percentage,Bin,percent,8.8,8.9,0.00307391393117699
HHS Region 10,Season peak percentage,Bin,percent,8.9,9.0,0.00302007983987654
HHS Region 10,Season peak percentage,Bin,percent,9.0,9.1,0.00379596061984518
HHS Region 10,Season peak percentage,Bin,percent,9.1,9.2,0.0038293367491785
HHS Region 10,Season peak percentage,Bin,percent,9.2,9.3,0.00285670591485236
HHS Region 10,Season peak percentage,Bin,percent,9.3,9.4,0.00371591539148201
HHS Region 10,Season peak percentage,Bin,percent,9.4,9.5,0.0020129904539955
HHS Region 10,Season peak percentage,Bin,percent,9.5,9.6,0.00307078026014543
HHS Region 10,Season peak percentage,Bin,percent,9.6,9.7,0.00237928557754489
HHS Region 10,Season peak percentage,Bin,percent,9.7,9.8,0.00288254759625144
HHS Region 10,Season peak percentage,Bin,percent,9.8,9.9,0.00344670449329915
HHS Region 10,Season peak percentage,Bin,percent,9.9,10.0,0.00162060098746943
HHS Region 10,Season peak percentage,Bin,percent,10.0,10.1,0.00293629026174587
HHS Region 10,Season peak percentage,Bin,percent,10.1,10.2,0.00251930756482763
HHS Region 10,Season peak percentage,Bin,percent,10.2,10.3,0.00330720182632361
HHS Region 10,Season peak percentage,Bin,percent,10.3,10.4,0.00260214994097229
HHS Region 10,Season peak percentage,Bin,percent,10.4,10.5,0.00197863090919741
HHS Region 10,Season peak percentage,Bin,percent,10.5,10.6,0.00210532973142667
HHS Region 10,Season peak percentage,Bin,percent,10.6,10.7,0.00202490123224367
HHS Region 10,Season peak percentage,Bin,percent,10.7,10.8,0.00222231165741432
HHS Region 10,Season peak percentage,Bin,percent,10.8,10.9,0.00248638037650901
HHS Region 10,Season peak percentage,Bin,percent,10.9,11.0,0.00204653033189549
HHS Region 10,Season peak percentage,Bin,percent,11.0,11.1,0.00163972796811084
HHS Region 10,Season peak percentage,Bin,percent,11.1,11.2,0.00245320288864989
HHS Region 10,Season peak percentage,Bin,percent,11.2,11.3,0.00236409142986603
HHS Region 10,Season peak percentage,Bin,percent,11.3,11.4,0.0015793026213005
HHS Region 10,Season peak percentage,Bin,percent,11.4,11.5,0.00172306946063659
HHS Region 10,Season peak percentage,Bin,percent,11.5,11.6,0.00128422128945874
HHS Region 10,Season peak percentage,Bin,percent,11.6,11.7,0.00191598999852129
HHS Region 10,Season peak percentage,Bin,percent,11.7,11.8,0.00199232228735663
HHS Region 10,Season peak percentage,Bin,percent,11.8,11.9,0.00237728107506815
HHS Region 10,Season peak percentage,Bin,percent,11.9,12.0,0.00135685804447634
HHS Region 10,Season peak percentage,Bin,percent,12.0,12.1,0.00169229006198578
HHS Region 10,Season peak percentage,Bin,percent,12.1,12.2,0.00194055959877354
HHS Region 10,Season peak percentage,Bin,percent,12.2,12.3,0.000953247025711295
HHS Region 10,Season peak percentage,Bin,percent,12.3,12.4,0.00133344735652517
HHS Region 10,Season peak percentage,Bin,percent,12.4,12.5,0.00127161838414566
HHS Region 10,Season peak percentage,Bin,percent,12.5,12.6,0.00189322962365998
HHS Region 10,Season peak percentage,Bin,percent,12.6,12.7,0.0010892180710558
HHS Region 10,Season peak percentage,Bin,percent,12.7,12.8,0.000919255701878472
HHS Region 10,Season peak percentage,Bin,percent,12.8,12.9,0.00102080044739555
HHS Region 10,Season peak percentage,Bin,percent,12.9,13.0,0.00113415436201465
HHS Region 10,Season peak percentage,Bin,percent,13.0,100.0,0.0442319784073706
HHS Region 10,Season peak week,Bin,week,40.0,41.0,0.000729176948539376
HHS Region 10,Season peak week,Bin,week,41.0,42.0,0.00113470895245925
HHS Region 10,Season peak week,Bin,week,42.0,43.0,0.000996688137312304
HHS Region 10,Season peak week,Bin,week,43.0,44.0,0.000812421160556305
HHS Region 10,Season peak week,Bin,week,44.0,45.0,0.000824503420080131
HHS Region 10,Season peak week,Bin,week,45.0,46.0,0.148527112613019
HHS Region 10,Season peak week,Bin,week,46.0,47.0,0.00325210163469472
HHS Region 10,Season peak week,Bin,week,47.0,48.0,0.00374673868212712
HHS Region 10,Season peak week,Bin,week,48.0,49.0,0.00592530626191845
HHS Region 10,Season peak week,Bin,week,49.0,50.0,0.00700041274780156
HHS Region 10,Season peak week,Bin,week,50.0,51.0,0.00972150456205954
HHS Region 10,Season peak week,Bin,week,51.0,52.0,0.0173480991333323
HHS Region 10,Season peak week,Bin,week,52.0,53.0,0.0520129233649736
HHS Region 10,Season peak week,Bin,week,1.0,2.0,0.0313076684676373
HHS Region 10,Season peak week,Bin,week,2.0,3.0,0.0340009235328964
HHS Region 10,Season peak week,Bin,week,3.0,4.0,0.0651648762945739
HHS Region 10,Season peak week,Bin,week,4.0,5.0,0.0697626494482788
HHS Region 10,Season peak week,Bin,week,5.0,6.0,0.085669837601357
HHS Region 10,Season peak week,Bin,week,6.0,7.0,0.0650421476644423
HHS Region 10,Season peak week,Bin,week,7.0,8.0,0.0698738007882546
HHS Region 10,Season peak week,Bin,week,8.0,9.0,0.0395698346438021
HHS Region 10,Season peak week,Bin,week,9.0,10.0,0.0468664337087489
HHS Region 10,Season peak week,Bin,week,10.0,11.0,0.0188307761207913
HHS Region 10,Season peak week,Bin,week,11.0,12.0,0.0262828765732934
HHS Region 10,Season peak week,Bin,week,12.0,13.0,0.0188471779531039
HHS Region 10,Season peak week,Bin,week,13.0,14.0,0.0498324643819615
HHS Region 10,Season peak week,Bin,week,14.0,15.0,0.0222978636564116
HHS Region 10,Season peak week,Bin,week,15.0,16.0,0.0267215171165623
HHS Region 10,Season peak week,Bin,week,16.0,17.0,0.00971549105794591
HHS Region 10,Season peak week,Bin,week,17.0,18.0,0.0295052928630264
HHS Region 10,Season peak week,Bin,week,18.0,19.0,0.0104134801428603
HHS Region 10,Season peak week,Bin,week,19.0,20.0,0.0204805240278362
HHS Region 10,Season peak week,Bin,week,20.0,21.0,0.00778229550400903
HHS Region 2,1 wk ahead,Bin,percent,0.0,0.1,7.33589728625233e-05
HHS Region 2,1 wk ahead,Bin,percent,0.1,0.2,8.13230028563204e-05
HHS Region 2,1 wk ahead,Bin,percent,0.2,0.3,0.000104625809512934
HHS Region 2,1 wk ahead,Bin,percent,0.3,0.4,0.00022894890498565
