location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 2,Season peak percentage,Bin,percent,4.8,4.9,0.0138320596212947
HHS Region 2,Season peak percentage,Bin,percent,4.9,5.0,0.0101756553718601
HHS Region 2,Season peak percentage,Bin,percent,5.0,5.1,0.011609344720617
HHS Region 2,Season peak percentage,Bin,percent,5.1,5.2,0.0131509220237527
HHS Region 2,Season peak percentage,Bin,percent,5.2,5.3,0.0149847061186997
HHS Region 2,Season peak percentage,Bin,percent,5.3,5.4,0.0147666350261832
HHS Region 2,Season peak percentage,Bin,percent,5.4,5.5,0.0110482766503357
HHS Region 2,Season peak percentage,Bin,percent,5.5,5.6,0.0109919496308469
HHS Region 2,Season peak percentage,Bin,percent,5.6,5.7,0.0124609559729061
HHS Region 2,Season peak percentage,Bin,percent,5.7,5.8,0.0169587507010839
HHS Region 2,Season peak percentage,Bin,percent,5.8,5.9,0.0113212348937348
HHS Region 2,Season peak percentage,Bin,percent,5.9,6.0,0.014696936037689
HHS Region 2,Season peak percentage,Bin,percent,6.0,6.1,0.0154871023459906
HHS Region 2,Season peak percentage,Bin,percent,6.1,6.2,0.0120651759683928
HHS Region 2,Season peak percentage,Bin,percent,6.2,6.3,0.0141518609014602
HHS Region 2,Season peak percentage,Bin,percent,6.3,6.4,0.0155670976530754
HHS Region 2,Season peak percentage,Bin,percent,6.4,6.5,0.0144818732786438
HHS Region 2,Season peak percentage,Bin,percent,6.5,6.6,0.0155724793059432
HHS Region 2,Season peak percentage,Bin,percent,6.6,6.7,0.0161569850860855
HHS Region 2,Season peak percentage,Bin,percent,6.7,6.8,0.0136278384027595
HHS Region 2,Season peak percentage,Bin,percent,6.8,6.9,0.0122838949213394
HHS Region 2,Season peak percentage,Bin,percent,6.9,7.0,0.0110574760344888
HHS Region 2,Season peak percentage,Bin,percent,7.0,7.1,0.0154089064939078
HHS Region 2,Season peak percentage,Bin,percent,7.1,7.2,0.0140687507748255
HHS Region 2,Season peak percentage,Bin,percent,7.2,7.3,0.0132903594849153
HHS Region 2,Season peak percentage,Bin,percent,7.3,7.4,0.0137029393822752
HHS Region 2,Season peak percentage,Bin,percent,7.4,7.5,0.0114943154807413
HHS Region 2,Season peak percentage,Bin,percent,7.5,7.6,0.0128494596957044
HHS Region 2,Season peak percentage,Bin,percent,7.6,7.7,0.0126588172266735
HHS Region 2,Season peak percentage,Bin,percent,7.7,7.8,0.0110640646826466
HHS Region 2,Season peak percentage,Bin,percent,7.8,7.9,0.0139675668154365
HHS Region 2,Season peak percentage,Bin,percent,7.9,8.0,0.0107007878624371
HHS Region 2,Season peak percentage,Bin,percent,8.0,8.1,0.0115979967398437
HHS Region 2,Season peak percentage,Bin,percent,8.1,8.2,0.0106349866660117
HHS Region 2,Season peak percentage,Bin,percent,8.2,8.3,0.00921095458847893
HHS Region 2,Season peak percentage,Bin,percent,8.3,8.4,0.0111603968300987
HHS Region 2,Season peak percentage,Bin,percent,8.4,8.5,0.00755006976449286
HHS Region 2,Season peak percentage,Bin,percent,8.5,8.6,0.00987228022819163
HHS Region 2,Season peak percentage,Bin,percent,8.6,8.7,0.0123328125966644
HHS Region 2,Season peak percentage,Bin,percent,8.7,8.8,0.010241319186008
HHS Region 2,Season peak percentage,Bin,percent,8.8,8.9,0.00824313200070804
HHS Region 2,Season peak percentage,Bin,percent,8.9,9.0,0.00786784203077287
HHS Region 2,Season peak percentage,Bin,percent,9.0,9.1,0.00799652423841064
HHS Region 2,Season peak percentage,Bin,percent,9.1,9.2,0.0109147105741056
HHS Region 2,Season peak percentage,Bin,percent,9.2,9.3,0.00867173780338576
HHS Region 2,Season peak percentage,Bin,percent,9.3,9.4,0.00783968601045565
HHS Region 2,Season peak percentage,Bin,percent,9.4,9.5,0.00690245234297907
HHS Region 2,Season peak percentage,Bin,percent,9.5,9.6,0.0067866404878469
HHS Region 2,Season peak percentage,Bin,percent,9.6,9.7,0.010085381034286
HHS Region 2,Season peak percentage,Bin,percent,9.7,9.8,0.00674536227635624
HHS Region 2,Season peak percentage,Bin,percent,9.8,9.9,0.00680900862849721
HHS Region 2,Season peak percentage,Bin,percent,9.9,10.0,0.00650631326479034
HHS Region 2,Season peak percentage,Bin,percent,10.0,10.1,0.00703968463125074
HHS Region 2,Season peak percentage,Bin,percent,10.1,10.2,0.00584475704711952
HHS Region 2,Season peak percentage,Bin,percent,10.2,10.3,0.00674630979462383
HHS Region 2,Season peak percentage,Bin,percent,10.3,10.4,0.00667734911968027
HHS Region 2,Season peak percentage,Bin,percent,10.4,10.5,0.00530270635616361
HHS Region 2,Season peak percentage,Bin,percent,10.5,10.6,0.00584494868817903
HHS Region 2,Season peak percentage,Bin,percent,10.6,10.7,0.00478031760446714
HHS Region 2,Season peak percentage,Bin,percent,10.7,10.8,0.00465904228721046
HHS Region 2,Season peak percentage,Bin,percent,10.8,10.9,0.0058534653657657
HHS Region 2,Season peak percentage,Bin,percent,10.9,11.0,0.0043740157213292
HHS Region 2,Season peak percentage,Bin,percent,11.0,11.1,0.00446587307689943
HHS Region 2,Season peak percentage,Bin,percent,11.1,11.2,0.00651509631395688
HHS Region 2,Season peak percentage,Bin,percent,11.2,11.3,0.00449643628599232
HHS Region 2,Season peak percentage,Bin,percent,11.3,11.4,0.00727073124439049
HHS Region 2,Season peak percentage,Bin,percent,11.4,11.5,0.00703295191430301
HHS Region 2,Season peak percentage,Bin,percent,11.5,11.6,0.00628175626197524
HHS Region 2,Season peak percentage,Bin,percent,11.6,11.7,0.0031985552453099
HHS Region 2,Season peak percentage,Bin,percent,11.7,11.8,0.00300276692318914
HHS Region 2,Season peak percentage,Bin,percent,11.8,11.9,0.00329447340078954
HHS Region 2,Season peak percentage,Bin,percent,11.9,12.0,0.00449299601117281
HHS Region 2,Season peak percentage,Bin,percent,12.0,12.1,0.00507487792537762
HHS Region 2,Season peak percentage,Bin,percent,12.1,12.2,0.00531758806720214
HHS Region 2,Season peak percentage,Bin,percent,12.2,12.3,0.00284039052836063
HHS Region 2,Season peak percentage,Bin,percent,12.3,12.4,0.00400802055277355
HHS Region 2,Season peak percentage,Bin,percent,12.4,12.5,0.00357626871876938
HHS Region 2,Season peak percentage,Bin,percent,12.5,12.6,0.00410947710674364
HHS Region 2,Season peak percentage,Bin,percent,12.6,12.7,0.00357986667564406
HHS Region 2,Season peak percentage,Bin,percent,12.7,12.8,0.0029086380774051
HHS Region 2,Season peak percentage,Bin,percent,12.8,12.9,0.00261695735769021
HHS Region 2,Season peak percentage,Bin,percent,12.9,13.0,0.00245179648919871
HHS Region 2,Season peak percentage,Bin,percent,13.0,100.0,0.117114974301119
HHS Region 2,Season peak week,Bin,week,40.0,41.0,0.000238490924340367
HHS Region 2,Season peak week,Bin,week,41.0,42.0,0.000566097937288027
HHS Region 2,Season peak week,Bin,week,42.0,43.0,0.000742250616079595
HHS Region 2,Season peak week,Bin,week,43.0,44.0,0.0159120517965731
HHS Region 2,Season peak week,Bin,week,44.0,45.0,0.000502719942527719
HHS Region 2,Season peak week,Bin,week,45.0,46.0,0.00382181075226953
HHS Region 2,Season peak week,Bin,week,46.0,47.0,0.0050363989936613
HHS Region 2,Season peak week,Bin,week,47.0,48.0,0.00852440955030397
HHS Region 2,Season peak week,Bin,week,48.0,49.0,0.00939730103096011
HHS Region 2,Season peak week,Bin,week,49.0,50.0,0.0129581021269784
HHS Region 2,Season peak week,Bin,week,50.0,51.0,0.0172116049586628
HHS Region 2,Season peak week,Bin,week,51.0,52.0,0.0532545449197151
HHS Region 2,Season peak week,Bin,week,52.0,53.0,0.144367993968393
HHS Region 2,Season peak week,Bin,week,1.0,2.0,0.0618780221639318
HHS Region 2,Season peak week,Bin,week,2.0,3.0,0.0539579766380722
HHS Region 2,Season peak week,Bin,week,3.0,4.0,0.058180336204249
HHS Region 2,Season peak week,Bin,week,4.0,5.0,0.0666157923323559
HHS Region 2,Season peak week,Bin,week,5.0,6.0,0.0759887749160903
HHS Region 2,Season peak week,Bin,week,6.0,7.0,0.0935891413403205
HHS Region 2,Season peak week,Bin,week,7.0,8.0,0.144840689575449
HHS Region 2,Season peak week,Bin,week,8.0,9.0,0.0436703857808033
HHS Region 2,Season peak week,Bin,week,9.0,10.0,0.0381913943874566
HHS Region 2,Season peak week,Bin,week,10.0,11.0,0.0207428924839234
HHS Region 2,Season peak week,Bin,week,11.0,12.0,0.0209237231257949
HHS Region 2,Season peak week,Bin,week,12.0,13.0,0.0214669362616682
HHS Region 2,Season peak week,Bin,week,13.0,14.0,0.00823690815138773
HHS Region 2,Season peak week,Bin,week,14.0,15.0,0.00676322617101106
HHS Region 2,Season peak week,Bin,week,15.0,16.0,0.00382075647293216
HHS Region 2,Season peak week,Bin,week,16.0,17.0,0.00272317476776203
HHS Region 2,Season peak week,Bin,week,17.0,18.0,0.0023712628390656
HHS Region 2,Season peak week,Bin,week,18.0,19.0,0.000822633920849338
HHS Region 2,Season peak week,Bin,week,19.0,20.0,0.00158810182510472
HHS Region 2,Season peak week,Bin,week,20.0,21.0,0.00109400469197602
HHS Region 3,1 wk ahead,Bin,percent,0.0,0.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,0.1,0.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,0.2,0.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,0.3,0.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,0.4,0.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,0.5,0.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,0.6,0.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,0.7,0.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,0.8,0.9,0.00188699799731395
HHS Region 3,1 wk ahead,Bin,percent,0.9,1.0,0.0146663812726216
HHS Region 3,1 wk ahead,Bin,percent,1.0,1.1,0.0418077509879947
HHS Region 3,1 wk ahead,Bin,percent,1.1,1.2,0.0912982641224106
HHS Region 3,1 wk ahead,Bin,percent,1.2,1.3,0.122073265304569
HHS Region 3,1 wk ahead,Bin,percent,1.3,1.4,0.155130629017257
HHS Region 3,1 wk ahead,Bin,percent,1.4,1.5,0.136180015313412
HHS Region 3,1 wk ahead,Bin,percent,1.5,1.6,0.108049768458092
HHS Region 3,1 wk ahead,Bin,percent,1.6,1.7,0.0953440582186873
HHS Region 3,1 wk ahead,Bin,percent,1.7,1.8,0.0801394532391144
HHS Region 3,1 wk ahead,Bin,percent,1.8,1.9,0.0681331974629584
HHS Region 3,1 wk ahead,Bin,percent,1.9,2.0,0.0280176466327205
HHS Region 3,1 wk ahead,Bin,percent,2.0,2.1,0.0237144387255498
HHS Region 3,1 wk ahead,Bin,percent,2.1,2.2,0.00794963415014271
HHS Region 3,1 wk ahead,Bin,percent,2.2,2.3,0.0158056489971012
HHS Region 3,1 wk ahead,Bin,percent,2.3,2.4,0.001350238396573
HHS Region 3,1 wk ahead,Bin,percent,2.4,2.5,0.00236759874855465
HHS Region 3,1 wk ahead,Bin,percent,2.5,2.6,0.0003266032335851
HHS Region 3,1 wk ahead,Bin,percent,2.6,2.7,0.000472836828297657
HHS Region 3,1 wk ahead,Bin,percent,2.7,2.8,0.000619070423010214
HHS Region 3,1 wk ahead,Bin,percent,2.8,2.9,0.000765304017722771
HHS Region 3,1 wk ahead,Bin,percent,2.9,3.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.0,3.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.1,3.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.2,3.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.3,3.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.4,3.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.5,3.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.6,3.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.7,3.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.8,3.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,3.9,4.0,0.000180369638872543
HHS Region 3,1 wk ahead,Bin,percent,4.0,4.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.1,4.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.2,4.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.3,4.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.4,4.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.5,4.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.6,4.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.7,4.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.8,4.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,4.9,5.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.0,5.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.1,5.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.2,5.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.3,5.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.4,5.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.5,5.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.6,5.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.7,5.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.8,5.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,5.9,6.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.0,6.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.1,6.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.2,6.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.3,6.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.4,6.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.5,6.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.6,6.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.7,6.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.8,6.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,6.9,7.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.0,7.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.1,7.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.2,7.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.3,7.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.4,7.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.5,7.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.6,7.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.7,7.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.8,7.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,7.9,8.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.0,8.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.1,8.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.2,8.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.3,8.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.4,8.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.5,8.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.6,8.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.7,8.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.8,8.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,8.9,9.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.0,9.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.1,9.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.2,9.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.3,9.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.4,9.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.5,9.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.6,9.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.7,9.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.8,9.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,9.9,10.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.0,10.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.1,10.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.2,10.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.3,10.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.4,10.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.5,10.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.6,10.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.7,10.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.8,10.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,10.9,11.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.0,11.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.1,11.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.2,11.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.3,11.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.4,11.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.5,11.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.6,11.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.7,11.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.8,11.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,11.9,12.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.0,12.1,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.1,12.2,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.2,12.3,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.3,12.4,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.4,12.5,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.5,12.6,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.6,12.7,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.7,12.8,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.8,12.9,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,12.9,13.0,3.4136044159986e-05
HHS Region 3,1 wk ahead,Bin,percent,13.0,100.0,3.4136044159986e-05
HHS Region 3,2 wk ahead,Bin,percent,0.0,0.1,1.40200173824731e-05
HHS Region 3,2 wk ahead,Bin,percent,0.1,0.2,1.40200173983579e-05
HHS Region 3,2 wk ahead,Bin,percent,0.2,0.3,1.40200173983579e-05
HHS Region 3,2 wk ahead,Bin,percent,0.3,0.4,8.32008426424144e-05
HHS Region 3,2 wk ahead,Bin,percent,0.4,0.5,0.000359924143618639
HHS Region 3,2 wk ahead,Bin,percent,0.5,0.6,0.00119009404654732
HHS Region 3,2 wk ahead,Bin,percent,0.6,0.7,0.00188190229898788
HHS Region 3,2 wk ahead,Bin,percent,0.7,0.8,0.00513351283272593
HHS Region 3,2 wk ahead,Bin,percent,0.8,0.9,0.00974263075215716
HHS Region 3,2 wk ahead,Bin,percent,0.9,1.0,0.0151082518164834
HHS Region 3,2 wk ahead,Bin,percent,1.0,1.1,0.0219324884140914
HHS Region 3,2 wk ahead,Bin,percent,1.1,1.2,0.028797946413928
HHS Region 3,2 wk ahead,Bin,percent,1.2,1.3,0.032180941003607
HHS Region 3,2 wk ahead,Bin,percent,1.3,1.4,0.0351572168320562
HHS Region 3,2 wk ahead,Bin,percent,1.4,1.5,0.0458120047310652
HHS Region 3,2 wk ahead,Bin,percent,1.5,1.6,0.0516711919945961
HHS Region 3,2 wk ahead,Bin,percent,1.6,1.7,0.0599108875854154
HHS Region 3,2 wk ahead,Bin,percent,1.7,1.8,0.0589813118458891
HHS Region 3,2 wk ahead,Bin,percent,1.8,1.9,0.0637736249691219
HHS Region 3,2 wk ahead,Bin,percent,1.9,2.0,0.0573347522292051
HHS Region 3,2 wk ahead,Bin,percent,2.0,2.1,0.050597193910336
HHS Region 3,2 wk ahead,Bin,percent,2.1,2.2,0.0494052474986648
HHS Region 3,2 wk ahead,Bin,percent,2.2,2.3,0.0402833961098684
HHS Region 3,2 wk ahead,Bin,percent,2.3,2.4,0.0427961743969292
HHS Region 3,2 wk ahead,Bin,percent,2.4,2.5,0.0419849148432094
HHS Region 3,2 wk ahead,Bin,percent,2.5,2.6,0.0338170528265053
HHS Region 3,2 wk ahead,Bin,percent,2.6,2.7,0.0297678947434987
HHS Region 3,2 wk ahead,Bin,percent,2.7,2.8,0.0302140097247191
HHS Region 3,2 wk ahead,Bin,percent,2.8,2.9,0.0237556627962643
HHS Region 3,2 wk ahead,Bin,percent,2.9,3.0,0.0177923338031408
HHS Region 3,2 wk ahead,Bin,percent,3.0,3.1,0.011979451084384
HHS Region 3,2 wk ahead,Bin,percent,3.1,3.2,0.0154335385758818
HHS Region 3,2 wk ahead,Bin,percent,3.2,3.3,0.0159084420430332
HHS Region 3,2 wk ahead,Bin,percent,3.3,3.4,0.0121717034199111
HHS Region 3,2 wk ahead,Bin,percent,3.4,3.5,0.0179800543288224
HHS Region 3,2 wk ahead,Bin,percent,3.5,3.6,0.0097892261288228
HHS Region 3,2 wk ahead,Bin,percent,3.6,3.7,0.00879790331407279
HHS Region 3,2 wk ahead,Bin,percent,3.7,3.8,0.0111479228525418
HHS Region 3,2 wk ahead,Bin,percent,3.8,3.9,0.00550483219053603
HHS Region 3,2 wk ahead,Bin,percent,3.9,4.0,0.00819355937250468
HHS Region 3,2 wk ahead,Bin,percent,4.0,4.1,0.00359236283327889
HHS Region 3,2 wk ahead,Bin,percent,4.1,4.2,0.00460109269180287
HHS Region 3,2 wk ahead,Bin,percent,4.2,4.3,0.00399515463640431
HHS Region 3,2 wk ahead,Bin,percent,4.3,4.4,0.00311211597375989
HHS Region 3,2 wk ahead,Bin,percent,4.4,4.5,0.00279232103752896
HHS Region 3,2 wk ahead,Bin,percent,4.5,4.6,0.00248483011267806
HHS Region 3,2 wk ahead,Bin,percent,4.6,4.7,0.00186613504966959
HHS Region 3,2 wk ahead,Bin,percent,4.7,4.8,0.00184414000873837
HHS Region 3,2 wk ahead,Bin,percent,4.8,4.9,0.000918406280323164
HHS Region 3,2 wk ahead,Bin,percent,4.9,5.0,0.000684648717019961
HHS Region 3,2 wk ahead,Bin,percent,5.0,5.1,0.00128154345126011
HHS Region 3,2 wk ahead,Bin,percent,5.1,5.2,0.000918406010544073
HHS Region 3,2 wk ahead,Bin,percent,5.2,5.3,0.00124724487189243
HHS Region 3,2 wk ahead,Bin,percent,5.3,5.4,0.000619958745056553
HHS Region 3,2 wk ahead,Bin,percent,5.4,5.5,0.000333815152945357
HHS Region 3,2 wk ahead,Bin,percent,5.5,5.6,3.536795387119e-05
HHS Region 3,2 wk ahead,Bin,percent,5.6,5.7,1.40200837870866e-05
HHS Region 3,2 wk ahead,Bin,percent,5.7,5.8,1.40200173737334e-05
HHS Region 3,2 wk ahead,Bin,percent,5.8,5.9,0.000610914685200531
HHS Region 3,2 wk ahead,Bin,percent,5.9,6.0,1.40201502004395e-05
HHS Region 3,2 wk ahead,Bin,percent,6.0,6.1,0.000312467417700486
HHS Region 3,2 wk ahead,Bin,percent,6.1,6.2,0.000619958543803968
HHS Region 3,2 wk ahead,Bin,percent,6.2,6.3,0.000312467351287132
HHS Region 3,2 wk ahead,Bin,percent,6.3,6.4,3.53678190319577e-05
HHS Region 3,2 wk ahead,Bin,percent,6.4,6.5,1.40200837870864e-05
HHS Region 3,2 wk ahead,Bin,percent,6.5,6.6,3.53677526186045e-05
HHS Region 3,2 wk ahead,Bin,percent,6.6,6.7,1.40202871528237e-05
HHS Region 3,2 wk ahead,Bin,percent,6.7,6.8,1.40200173737333e-05
HHS Region 3,2 wk ahead,Bin,percent,6.8,6.9,0.000312467417700485
HHS Region 3,2 wk ahead,Bin,percent,6.9,7.0,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,7.0,7.1,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,7.1,7.2,5.7362388931502e-05
HHS Region 3,2 wk ahead,Bin,percent,7.2,7.3,1.40200173737333e-05
HHS Region 3,2 wk ahead,Bin,percent,7.3,7.4,1.40200837870864e-05
HHS Region 3,2 wk ahead,Bin,percent,7.4,7.5,1.40200173737335e-05
HHS Region 3,2 wk ahead,Bin,percent,7.5,7.6,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,7.6,7.7,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,7.7,7.8,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,7.8,7.9,1.40200173737333e-05
HHS Region 3,2 wk ahead,Bin,percent,7.9,8.0,1.40200837870864e-05
HHS Region 3,2 wk ahead,Bin,percent,8.0,8.1,3.53677526186045e-05
HHS Region 3,2 wk ahead,Bin,percent,8.1,8.2,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,8.2,8.3,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,8.3,8.4,1.40200173737333e-05
HHS Region 3,2 wk ahead,Bin,percent,8.4,8.5,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,8.5,8.6,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,8.6,8.7,1.40200837870864e-05
HHS Region 3,2 wk ahead,Bin,percent,8.7,8.8,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,8.8,8.9,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,8.9,9.0,1.40200173737333e-05
HHS Region 3,2 wk ahead,Bin,percent,9.0,9.1,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,9.1,9.2,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,9.2,9.3,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,9.3,9.4,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,9.4,9.5,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,9.5,9.6,1.40200173737332e-05
HHS Region 3,2 wk ahead,Bin,percent,9.6,9.7,1.40200173737332e-05
