location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 10,Season peak percentage,Bin,percent,7.3,7.4,0.00684086739204876
HHS Region 10,Season peak percentage,Bin,percent,7.4,7.5,0.00465755275345027
HHS Region 10,Season peak percentage,Bin,percent,7.5,7.6,0.00517385764841207
HHS Region 10,Season peak percentage,Bin,percent,7.6,7.7,0.00559589628307884
HHS Region 10,Season peak percentage,Bin,percent,7.7,7.8,0.00490309221388534
HHS Region 10,Season peak percentage,Bin,percent,7.8,7.9,0.00704937591517358
HHS Region 10,Season peak percentage,Bin,percent,7.9,8.0,0.00399132566066498
HHS Region 10,Season peak percentage,Bin,percent,8.0,8.1,0.0030827617155815
HHS Region 10,Season peak percentage,Bin,percent,8.1,8.2,0.00439914687657382
HHS Region 10,Season peak percentage,Bin,percent,8.2,8.3,0.00416263354123824
HHS Region 10,Season peak percentage,Bin,percent,8.3,8.4,0.00599493584640475
HHS Region 10,Season peak percentage,Bin,percent,8.4,8.5,0.00330734564917614
HHS Region 10,Season peak percentage,Bin,percent,8.5,8.6,0.00367566161637375
HHS Region 10,Season peak percentage,Bin,percent,8.6,8.7,0.00529201510953741
HHS Region 10,Season peak percentage,Bin,percent,8.7,8.8,0.00345004015744446
HHS Region 10,Season peak percentage,Bin,percent,8.8,8.9,0.00203513516461941
HHS Region 10,Season peak percentage,Bin,percent,8.9,9.0,0.00319212191268142
HHS Region 10,Season peak percentage,Bin,percent,9.0,9.1,0.00465277335510301
HHS Region 10,Season peak percentage,Bin,percent,9.1,9.2,0.00398913145736905
HHS Region 10,Season peak percentage,Bin,percent,9.2,9.3,0.00178839687735406
HHS Region 10,Season peak percentage,Bin,percent,9.3,9.4,0.00327087135193951
HHS Region 10,Season peak percentage,Bin,percent,9.4,9.5,0.00119750033234133
HHS Region 10,Season peak percentage,Bin,percent,9.5,9.6,0.00142779100691816
HHS Region 10,Season peak percentage,Bin,percent,9.6,9.7,0.00178862320277161
HHS Region 10,Season peak percentage,Bin,percent,9.7,9.8,0.00240542630761143
HHS Region 10,Season peak percentage,Bin,percent,9.8,9.9,0.00374702540371093
HHS Region 10,Season peak percentage,Bin,percent,9.9,10.0,0.000524320161615768
HHS Region 10,Season peak percentage,Bin,percent,10.0,10.1,0.0028573438604022
HHS Region 10,Season peak percentage,Bin,percent,10.1,10.2,0.0020807420133855
HHS Region 10,Season peak percentage,Bin,percent,10.2,10.3,0.00427682192048939
HHS Region 10,Season peak percentage,Bin,percent,10.3,10.4,0.00120212043495874
HHS Region 10,Season peak percentage,Bin,percent,10.4,10.5,0.000847236889240105
HHS Region 10,Season peak percentage,Bin,percent,10.5,10.6,0.00149904550953139
HHS Region 10,Season peak percentage,Bin,percent,10.6,10.7,0.0018986187611623
HHS Region 10,Season peak percentage,Bin,percent,10.7,10.8,0.000933208594843544
HHS Region 10,Season peak percentage,Bin,percent,10.8,10.9,0.00111064816458793
HHS Region 10,Season peak percentage,Bin,percent,10.9,11.0,0.00190212506776968
HHS Region 10,Season peak percentage,Bin,percent,11.0,11.1,0.00114313640960913
HHS Region 10,Season peak percentage,Bin,percent,11.1,11.2,0.00188667008963466
HHS Region 10,Season peak percentage,Bin,percent,11.2,11.3,0.00249793220398968
HHS Region 10,Season peak percentage,Bin,percent,11.3,11.4,0.00132045252024035
HHS Region 10,Season peak percentage,Bin,percent,11.4,11.5,0.000750297027190386
HHS Region 10,Season peak percentage,Bin,percent,11.5,11.6,0.000517281486346276
HHS Region 10,Season peak percentage,Bin,percent,11.6,11.7,0.00149227071774729
HHS Region 10,Season peak percentage,Bin,percent,11.7,11.8,0.00160579627389729
HHS Region 10,Season peak percentage,Bin,percent,11.8,11.9,0.00295395412710723
HHS Region 10,Season peak percentage,Bin,percent,11.9,12.0,0.000711432209413219
HHS Region 10,Season peak percentage,Bin,percent,12.0,12.1,0.00119625391034374
HHS Region 10,Season peak percentage,Bin,percent,12.1,12.2,0.000621993574165185
HHS Region 10,Season peak percentage,Bin,percent,12.2,12.3,0.000530519397782942
HHS Region 10,Season peak percentage,Bin,percent,12.3,12.4,0.000325970308520766
HHS Region 10,Season peak percentage,Bin,percent,12.4,12.5,0.000505755222848581
HHS Region 10,Season peak percentage,Bin,percent,12.5,12.6,0.0010048886425813
HHS Region 10,Season peak percentage,Bin,percent,12.6,12.7,0.000700925921789142
HHS Region 10,Season peak percentage,Bin,percent,12.7,12.8,0.000516038250641191
HHS Region 10,Season peak percentage,Bin,percent,12.8,12.9,0.00100886332297808
HHS Region 10,Season peak percentage,Bin,percent,12.9,13.0,3.86878843804833e-05
HHS Region 10,Season peak percentage,Bin,percent,13.0,100.0,0.0210997334662928
HHS Region 10,Season peak week,Bin,week,40.0,41.0,8.90382606401337e-05
HHS Region 10,Season peak week,Bin,week,41.0,42.0,0.000883785999693302
HHS Region 10,Season peak week,Bin,week,42.0,43.0,0.000188476193450551
HHS Region 10,Season peak week,Bin,week,43.0,44.0,0.000685018347458789
HHS Region 10,Season peak week,Bin,week,44.0,45.0,0.00078489970336595
HHS Region 10,Season peak week,Bin,week,45.0,46.0,0.0392594371851963
HHS Region 10,Season peak week,Bin,week,46.0,47.0,0.00243286464282628
HHS Region 10,Season peak week,Bin,week,47.0,48.0,0.00356779470309447
HHS Region 10,Season peak week,Bin,week,48.0,49.0,0.003434543631097
HHS Region 10,Season peak week,Bin,week,49.0,50.0,0.00339807125393009
HHS Region 10,Season peak week,Bin,week,50.0,51.0,0.00567112599784941
HHS Region 10,Season peak week,Bin,week,51.0,52.0,0.00846087186404528
HHS Region 10,Season peak week,Bin,week,52.0,53.0,0.02207452698276
HHS Region 10,Season peak week,Bin,week,1.0,2.0,0.0226017932807189
HHS Region 10,Season peak week,Bin,week,2.0,3.0,0.0379799025177129
HHS Region 10,Season peak week,Bin,week,3.0,4.0,0.106181190872256
HHS Region 10,Season peak week,Bin,week,4.0,5.0,0.133885070154607
HHS Region 10,Season peak week,Bin,week,5.0,6.0,0.139816788812603
HHS Region 10,Season peak week,Bin,week,6.0,7.0,0.0656448958747869
HHS Region 10,Season peak week,Bin,week,7.0,8.0,0.0806568515679803
HHS Region 10,Season peak week,Bin,week,8.0,9.0,0.0615539820666669
HHS Region 10,Season peak week,Bin,week,9.0,10.0,0.041965971454396
HHS Region 10,Season peak week,Bin,week,10.0,11.0,0.0272094633968846
HHS Region 10,Season peak week,Bin,week,11.0,12.0,0.0333948613629843
HHS Region 10,Season peak week,Bin,week,12.0,13.0,0.0324536236047109
HHS Region 10,Season peak week,Bin,week,13.0,14.0,0.0503641099314271
HHS Region 10,Season peak week,Bin,week,14.0,15.0,0.0127828300388096
HHS Region 10,Season peak week,Bin,week,15.0,16.0,0.0131177197283588
HHS Region 10,Season peak week,Bin,week,16.0,17.0,0.00959856381728101
HHS Region 10,Season peak week,Bin,week,17.0,18.0,0.0154546344590843
HHS Region 10,Season peak week,Bin,week,18.0,19.0,0.00858693760390534
HHS Region 10,Season peak week,Bin,week,19.0,20.0,0.0107784034835708
HHS Region 10,Season peak week,Bin,week,20.0,21.0,0.0050420927538982
HHS Region 2,1 wk ahead,Bin,percent,0.0,0.1,2.26683646825884e-05
HHS Region 2,1 wk ahead,Bin,percent,0.1,0.2,2.26683670474385e-05
HHS Region 2,1 wk ahead,Bin,percent,0.2,0.3,2.26683670474385e-05
HHS Region 2,1 wk ahead,Bin,percent,0.3,0.4,2.26683671420535e-05
HHS Region 2,1 wk ahead,Bin,percent,0.4,0.5,2.26683761737838e-05
HHS Region 2,1 wk ahead,Bin,percent,0.5,0.6,2.26684137010846e-05
HHS Region 2,1 wk ahead,Bin,percent,0.6,0.7,2.2668514738929e-05
HHS Region 2,1 wk ahead,Bin,percent,0.7,0.8,0.000426765385928822
HHS Region 2,1 wk ahead,Bin,percent,0.8,0.9,2.26690914303307e-05
HHS Region 2,1 wk ahead,Bin,percent,0.9,1.0,2.26695757544282e-05
HHS Region 2,1 wk ahead,Bin,percent,1.0,1.1,2.26700792804561e-05
HHS Region 2,1 wk ahead,Bin,percent,1.1,1.2,2.26704584177212e-05
HHS Region 2,1 wk ahead,Bin,percent,1.2,1.3,2.26706104337515e-05
HHS Region 2,1 wk ahead,Bin,percent,1.3,1.4,0.00325544378910854
HHS Region 2,1 wk ahead,Bin,percent,1.4,1.5,0.0012349603020611
HHS Region 2,1 wk ahead,Bin,percent,1.5,1.6,2.26701063583643e-05
HHS Region 2,1 wk ahead,Bin,percent,1.6,1.7,0.00334047064586551
HHS Region 2,1 wk ahead,Bin,percent,1.7,1.8,0.00350000500658802
HHS Region 2,1 wk ahead,Bin,percent,1.8,1.9,0.00504736462209616
HHS Region 2,1 wk ahead,Bin,percent,1.9,2.0,0.000692808976484816
HHS Region 2,1 wk ahead,Bin,percent,2.0,2.1,0.0173674386150455
HHS Region 2,1 wk ahead,Bin,percent,2.1,2.2,0.0156133086383901
HHS Region 2,1 wk ahead,Bin,percent,2.2,2.3,0.0165287185321038
HHS Region 2,1 wk ahead,Bin,percent,2.3,2.4,0.0257819806552379
HHS Region 2,1 wk ahead,Bin,percent,2.4,2.5,0.0592517089982127
HHS Region 2,1 wk ahead,Bin,percent,2.5,2.6,0.0590349073769828
HHS Region 2,1 wk ahead,Bin,percent,2.6,2.7,0.0662763056078847
HHS Region 2,1 wk ahead,Bin,percent,2.7,2.8,0.0763530848365405
HHS Region 2,1 wk ahead,Bin,percent,2.8,2.9,0.0833786855274477
HHS Region 2,1 wk ahead,Bin,percent,2.9,3.0,0.0769739667925354
HHS Region 2,1 wk ahead,Bin,percent,3.0,3.1,0.0851759108374018
HHS Region 2,1 wk ahead,Bin,percent,3.1,3.2,0.074743165649811
HHS Region 2,1 wk ahead,Bin,percent,3.2,3.3,0.0628580694350309
HHS Region 2,1 wk ahead,Bin,percent,3.3,3.4,0.0615337845262449
HHS Region 2,1 wk ahead,Bin,percent,3.4,3.5,0.0431989092749059
HHS Region 2,1 wk ahead,Bin,percent,3.5,3.6,0.0408211193605887
HHS Region 2,1 wk ahead,Bin,percent,3.6,3.7,0.0307651940099367
HHS Region 2,1 wk ahead,Bin,percent,3.7,3.8,0.0199486209824611
HHS Region 2,1 wk ahead,Bin,percent,3.8,3.9,0.0180186455421106
HHS Region 2,1 wk ahead,Bin,percent,3.9,4.0,0.0121153767295367
HHS Region 2,1 wk ahead,Bin,percent,4.0,4.1,0.00779206725862712
HHS Region 2,1 wk ahead,Bin,percent,4.1,4.2,0.00523949761959273
HHS Region 2,1 wk ahead,Bin,percent,4.2,4.3,0.00281491768035558
HHS Region 2,1 wk ahead,Bin,percent,4.3,4.4,0.00409623438915972
HHS Region 2,1 wk ahead,Bin,percent,4.4,4.5,0.00459572129080464
HHS Region 2,1 wk ahead,Bin,percent,4.5,4.6,0.000692808203780527
HHS Region 2,1 wk ahead,Bin,percent,4.6,4.7,0.000692808203780527
HHS Region 2,1 wk ahead,Bin,percent,4.7,4.8,0.000942551654602987
HHS Region 2,1 wk ahead,Bin,percent,4.8,4.9,0.000246048313975255
HHS Region 2,1 wk ahead,Bin,percent,4.9,5.0,0.00204315165177024
HHS Region 2,1 wk ahead,Bin,percent,5.0,5.1,0.000538454998063462
HHS Region 2,1 wk ahead,Bin,percent,5.1,5.2,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,5.2,5.3,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,5.3,5.4,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,5.4,5.5,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,5.5,5.6,0.000538454998063462
HHS Region 2,1 wk ahead,Bin,percent,5.6,5.7,0.00123495833869119
HHS Region 2,1 wk ahead,Bin,percent,5.7,5.8,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,5.8,5.9,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,5.9,6.0,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,6.0,6.1,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,6.1,6.2,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,6.2,6.3,0.00244724830830977
HHS Region 2,1 wk ahead,Bin,percent,6.3,6.4,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,6.4,6.5,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,6.5,6.6,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,6.6,6.7,0.000830861682151669
HHS Region 2,1 wk ahead,Bin,percent,6.7,6.8,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,6.8,6.9,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,6.9,7.0,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.0,7.1,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.1,7.2,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.2,7.3,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.3,7.4,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.4,7.5,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.5,7.6,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.6,7.7,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.7,7.8,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.8,7.9,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,7.9,8.0,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.0,8.1,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.1,8.2,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.2,8.3,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.3,8.4,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.4,8.5,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.5,8.6,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.6,8.7,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.7,8.8,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.8,8.9,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,8.9,9.0,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.0,9.1,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.1,9.2,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.2,9.3,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.3,9.4,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.4,9.5,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.5,9.6,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.6,9.7,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.7,9.8,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.8,9.9,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,9.9,10.0,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.0,10.1,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.1,10.2,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.2,10.3,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.3,10.4,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.4,10.5,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.5,10.6,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.6,10.7,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.7,10.8,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.8,10.9,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,10.9,11.0,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.0,11.1,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.1,11.2,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.2,11.3,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.3,11.4,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.4,11.5,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.5,11.6,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.6,11.7,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.7,11.8,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.8,11.9,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,11.9,12.0,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.0,12.1,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.1,12.2,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.2,12.3,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.3,12.4,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.4,12.5,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.5,12.6,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.6,12.7,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.7,12.8,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.8,12.9,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,12.9,13.0,2.26683690726183e-05
HHS Region 2,1 wk ahead,Bin,percent,13.0,100.0,2.26683690726183e-05
HHS Region 2,2 wk ahead,Bin,percent,0.0,0.1,2.26683675962224e-05
HHS Region 2,2 wk ahead,Bin,percent,0.1,0.2,2.26683755602483e-05
HHS Region 2,2 wk ahead,Bin,percent,0.2,0.3,2.26683907937525e-05
HHS Region 2,2 wk ahead,Bin,percent,0.3,0.4,2.26684307022931e-05
HHS Region 2,2 wk ahead,Bin,percent,0.4,0.5,2.26685391128826e-05
HHS Region 2,2 wk ahead,Bin,percent,0.5,0.6,2.26688070418641e-05
HHS Region 2,2 wk ahead,Bin,percent,0.6,0.7,2.2669422121755e-05
HHS Region 2,2 wk ahead,Bin,percent,0.7,0.8,0.00053845737480659
HHS Region 2,2 wk ahead,Bin,percent,0.8,0.9,0.000246053377571623
HHS Region 2,2 wk ahead,Bin,percent,0.9,1.0,0.000469438515655001
HHS Region 2,2 wk ahead,Bin,percent,1.0,1.1,0.00154368463625565
HHS Region 2,2 wk ahead,Bin,percent,1.1,1.2,0.00201682520397041
HHS Region 2,2 wk ahead,Bin,percent,1.2,1.3,0.00324544431392815
HHS Region 2,2 wk ahead,Bin,percent,1.3,1.4,0.00259165248039129
HHS Region 2,2 wk ahead,Bin,percent,1.4,1.5,0.00429344134505547
HHS Region 2,2 wk ahead,Bin,percent,1.5,1.6,0.0063327537786293
HHS Region 2,2 wk ahead,Bin,percent,1.6,1.7,0.00767600471234241
HHS Region 2,2 wk ahead,Bin,percent,1.7,1.8,0.00998044637482765
HHS Region 2,2 wk ahead,Bin,percent,1.8,1.9,0.0173566204184352
HHS Region 2,2 wk ahead,Bin,percent,1.9,2.0,0.0203695585065888
HHS Region 2,2 wk ahead,Bin,percent,2.0,2.1,0.0235425537225082
HHS Region 2,2 wk ahead,Bin,percent,2.1,2.2,0.024841236749797
HHS Region 2,2 wk ahead,Bin,percent,2.2,2.3,0.0259093054744586
HHS Region 2,2 wk ahead,Bin,percent,2.3,2.4,0.0265417782844491
HHS Region 2,2 wk ahead,Bin,percent,2.4,2.5,0.0358292055796545
HHS Region 2,2 wk ahead,Bin,percent,2.5,2.6,0.0328840526551679
HHS Region 2,2 wk ahead,Bin,percent,2.6,2.7,0.0374649501745483
HHS Region 2,2 wk ahead,Bin,percent,2.7,2.8,0.0412532598210975
HHS Region 2,2 wk ahead,Bin,percent,2.8,2.9,0.0409443850936122
HHS Region 2,2 wk ahead,Bin,percent,2.9,3.0,0.0442127727331613
HHS Region 2,2 wk ahead,Bin,percent,3.0,3.1,0.0478957812051481
HHS Region 2,2 wk ahead,Bin,percent,3.1,3.2,0.0457894803659903
HHS Region 2,2 wk ahead,Bin,percent,3.2,3.3,0.0476981438820713
HHS Region 2,2 wk ahead,Bin,percent,3.3,3.4,0.0393605137974931
HHS Region 2,2 wk ahead,Bin,percent,3.4,3.5,0.037324536571028
HHS Region 2,2 wk ahead,Bin,percent,3.5,3.6,0.0373196409686221
HHS Region 2,2 wk ahead,Bin,percent,3.6,3.7,0.0376928762073045
HHS Region 2,2 wk ahead,Bin,percent,3.7,3.8,0.0412651802654634
HHS Region 2,2 wk ahead,Bin,percent,3.8,3.9,0.0332698186514376
HHS Region 2,2 wk ahead,Bin,percent,3.9,4.0,0.029995436261776
HHS Region 2,2 wk ahead,Bin,percent,4.0,4.1,0.0225453146694339
HHS Region 2,2 wk ahead,Bin,percent,4.1,4.2,0.0196332941384867
HHS Region 2,2 wk ahead,Bin,percent,4.2,4.3,0.0209762389081565
HHS Region 2,2 wk ahead,Bin,percent,4.3,4.4,0.0190284506518691
HHS Region 2,2 wk ahead,Bin,percent,4.4,4.5,0.0109004775768175
HHS Region 2,2 wk ahead,Bin,percent,4.5,4.6,0.0155690802462441
HHS Region 2,2 wk ahead,Bin,percent,4.6,4.7,0.0134284510161916
HHS Region 2,2 wk ahead,Bin,percent,4.7,4.8,0.0100796215220283
HHS Region 2,2 wk ahead,Bin,percent,4.8,4.9,0.00805400381013944
HHS Region 2,2 wk ahead,Bin,percent,4.9,5.0,0.00533091567136264
HHS Region 2,2 wk ahead,Bin,percent,5.0,5.1,0.00663874295273241
HHS Region 2,2 wk ahead,Bin,percent,5.1,5.2,0.0045352677917369
HHS Region 2,2 wk ahead,Bin,percent,5.2,5.3,0.00415737800653082
HHS Region 2,2 wk ahead,Bin,percent,5.3,5.4,0.00244160455199084
HHS Region 2,2 wk ahead,Bin,percent,5.4,5.5,0.00210347297464417
HHS Region 2,2 wk ahead,Bin,percent,5.5,5.6,0.00338645641237847
HHS Region 2,2 wk ahead,Bin,percent,5.6,5.7,0.00143318137324148
HHS Region 2,2 wk ahead,Bin,percent,5.7,5.8,0.00383170133967497
HHS Region 2,2 wk ahead,Bin,percent,5.8,5.9,0.0024220913979445
HHS Region 2,2 wk ahead,Bin,percent,5.9,6.0,0.000987189744134896
HHS Region 2,2 wk ahead,Bin,percent,6.0,6.1,0.00170989851745832
HHS Region 2,2 wk ahead,Bin,percent,6.1,6.2,0.00222327194563822
HHS Region 2,2 wk ahead,Bin,percent,6.2,6.3,0.000582324826881577
HHS Region 2,2 wk ahead,Bin,percent,6.3,6.4,0.000246048309132791
HHS Region 2,2 wk ahead,Bin,percent,6.4,6.5,0.000357890048140163
HHS Region 2,2 wk ahead,Bin,percent,6.5,6.6,0.00267183484876705
HHS Region 2,2 wk ahead,Bin,percent,6.6,6.7,0.000538454993212252
HHS Region 2,2 wk ahead,Bin,percent,6.7,6.8,0.00157002825119612
HHS Region 2,2 wk ahead,Bin,percent,6.8,6.9,0.000134358336675059
HHS Region 2,2 wk ahead,Bin,percent,6.9,7.0,2.26683642195939e-05
HHS Region 2,2 wk ahead,Bin,percent,7.0,7.1,0.000246048309128345
HHS Region 2,2 wk ahead,Bin,percent,7.1,7.2,0.000538606759776903
HHS Region 2,2 wk ahead,Bin,percent,7.2,7.3,0.00013435833667491
HHS Region 2,2 wk ahead,Bin,percent,7.3,7.4,0.00094255164974966
HHS Region 2,2 wk ahead,Bin,percent,7.4,7.5,0.000832068277706008
HHS Region 2,2 wk ahead,Bin,percent,7.5,7.6,2.26683642278247e-05
HHS Region 2,2 wk ahead,Bin,percent,7.6,7.7,0.000426765020769531
HHS Region 2,2 wk ahead,Bin,percent,7.7,7.8,0.000135564937076305
HHS Region 2,2 wk ahead,Bin,percent,7.8,7.9,2.26683642215568e-05
HHS Region 2,2 wk ahead,Bin,percent,7.9,8.0,2.26683642257082e-05
HHS Region 2,2 wk ahead,Bin,percent,8.0,8.1,0.000134358336672726
HHS Region 2,2 wk ahead,Bin,percent,8.1,8.2,2.3874964622721e-05
HHS Region 2,2 wk ahead,Bin,percent,8.2,8.3,2.28201307796423e-05
HHS Region 2,2 wk ahead,Bin,percent,8.3,8.4,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,8.4,8.5,2.2668364221472e-05
HHS Region 2,2 wk ahead,Bin,percent,8.5,8.6,2.38749646206045e-05
HHS Region 2,2 wk ahead,Bin,percent,8.6,8.7,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,8.7,8.8,2.26683642192913e-05
HHS Region 2,2 wk ahead,Bin,percent,8.8,8.9,2.38749646206045e-05
HHS Region 2,2 wk ahead,Bin,percent,8.9,9.0,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,9.0,9.1,2.26683642192913e-05
HHS Region 2,2 wk ahead,Bin,percent,9.1,9.2,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,9.2,9.3,2.3874964622721e-05
HHS Region 2,2 wk ahead,Bin,percent,9.3,9.4,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,9.4,9.5,2.26683642214078e-05
HHS Region 2,2 wk ahead,Bin,percent,9.5,9.6,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,9.6,9.7,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,9.7,9.8,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,9.8,9.9,2.26683642192913e-05
HHS Region 2,2 wk ahead,Bin,percent,9.9,10.0,2.38749646206045e-05
HHS Region 2,2 wk ahead,Bin,percent,10.0,10.1,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,10.1,10.2,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,10.2,10.3,2.38749646206045e-05
HHS Region 2,2 wk ahead,Bin,percent,10.3,10.4,2.4026731178988e-05
HHS Region 2,2 wk ahead,Bin,percent,10.4,10.5,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,10.5,10.6,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,10.6,10.7,2.26683642192913e-05
HHS Region 2,2 wk ahead,Bin,percent,10.7,10.8,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,10.8,10.9,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,10.9,11.0,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,11.0,11.1,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,11.1,11.2,2.2668364221472e-05
HHS Region 2,2 wk ahead,Bin,percent,11.2,11.3,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,11.3,11.4,2.26683642192913e-05
HHS Region 2,2 wk ahead,Bin,percent,11.4,11.5,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,11.5,11.6,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,11.6,11.7,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,11.7,11.8,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,11.8,11.9,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,11.9,12.0,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,12.0,12.1,2.26683642171748e-05
HHS Region 2,2 wk ahead,Bin,percent,12.1,12.2,2.26683642171748e-05
