location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 10,4 wk ahead,Bin,percent,8.3,8.4,5.5362859794259e-05
HHS Region 10,4 wk ahead,Bin,percent,8.4,8.5,5.53629187145098e-05
HHS Region 10,4 wk ahead,Bin,percent,8.5,8.6,5.53630787634327e-05
HHS Region 10,4 wk ahead,Bin,percent,8.6,8.7,5.53633821610714e-05
HHS Region 10,4 wk ahead,Bin,percent,8.7,8.8,5.53637564258132e-05
HHS Region 10,4 wk ahead,Bin,percent,8.8,8.9,5.53639928728573e-05
HHS Region 10,4 wk ahead,Bin,percent,8.9,9.0,5.53639192798374e-05
HHS Region 10,4 wk ahead,Bin,percent,9.0,9.1,5.53635914895185e-05
HHS Region 10,4 wk ahead,Bin,percent,9.1,9.2,5.53632296917078e-05
HHS Region 10,4 wk ahead,Bin,percent,9.2,9.3,5.53629905638291e-05
HHS Region 10,4 wk ahead,Bin,percent,9.3,9.4,5.53628836927743e-05
HHS Region 10,4 wk ahead,Bin,percent,9.4,9.5,5.53628549915397e-05
HHS Region 10,4 wk ahead,Bin,percent,9.5,9.6,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,9.6,9.7,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,9.7,9.8,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,9.8,9.9,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,9.9,10.0,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.0,10.1,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.1,10.2,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.2,10.3,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.3,10.4,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.4,10.5,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.5,10.6,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.6,10.7,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.7,10.8,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.8,10.9,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,10.9,11.0,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.0,11.1,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.1,11.2,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.2,11.3,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.3,11.4,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.4,11.5,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.5,11.6,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.6,11.7,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.7,11.8,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.8,11.9,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,11.9,12.0,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.0,12.1,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.1,12.2,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.2,12.3,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.3,12.4,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.4,12.5,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.5,12.6,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.6,12.7,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.7,12.8,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.8,12.9,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,12.9,13.0,5.53628544911553e-05
HHS Region 10,4 wk ahead,Bin,percent,13.0,100.0,5.53628544911553e-05
HHS Region 10,Season onset,Bin,week,40.0,41.0,0.00161092501118071
HHS Region 10,Season onset,Bin,week,41.0,42.0,0.00175408897058797
HHS Region 10,Season onset,Bin,week,42.0,43.0,0.00183279816039279
HHS Region 10,Season onset,Bin,week,43.0,44.0,0.0018817589949967
HHS Region 10,Season onset,Bin,week,44.0,45.0,0.00178879538499305
HHS Region 10,Season onset,Bin,week,45.0,46.0,0.0820177955774391
HHS Region 10,Season onset,Bin,week,46.0,47.0,0.151805134427719
HHS Region 10,Season onset,Bin,week,47.0,48.0,0.126957533296941
HHS Region 10,Season onset,Bin,week,48.0,49.0,0.164059466520824
HHS Region 10,Season onset,Bin,week,49.0,50.0,0.134647556654928
HHS Region 10,Season onset,Bin,week,50.0,51.0,0.126477016821924
HHS Region 10,Season onset,Bin,week,51.0,52.0,0.0699005844488747
HHS Region 10,Season onset,Bin,week,52.0,53.0,0.0416269114651422
HHS Region 10,Season onset,Bin,week,1.0,2.0,0.0192443951602097
HHS Region 10,Season onset,Bin,week,2.0,3.0,0.0138988619309398
HHS Region 10,Season onset,Bin,week,3.0,4.0,0.0158304000994572
HHS Region 10,Season onset,Bin,week,4.0,5.0,0.0105056035458017
HHS Region 10,Season onset,Bin,week,5.0,6.0,0.00685064181100198
HHS Region 10,Season onset,Bin,week,6.0,7.0,0.00685066309851296
HHS Region 10,Season onset,Bin,week,7.0,8.0,0.00486417464418647
HHS Region 10,Season onset,Bin,week,8.0,9.0,0.00163650016640949
HHS Region 10,Season onset,Bin,week,9.0,10.0,0.00133742487720982
HHS Region 10,Season onset,Bin,week,10.0,11.0,0.000842591553735651
HHS Region 10,Season onset,Bin,week,11.0,12.0,0.000538285080667485
HHS Region 10,Season onset,Bin,week,12.0,13.0,0.000354209092894016
HHS Region 10,Season onset,Bin,week,13.0,14.0,0.000204837986570956
HHS Region 10,Season onset,Bin,week,14.0,15.0,0.000127984010618495
HHS Region 10,Season onset,Bin,week,15.0,16.0,8.7701953640973e-05
HHS Region 10,Season onset,Bin,week,16.0,17.0,6.53889634953739e-05
HHS Region 10,Season onset,Bin,week,17.0,18.0,6.22889905321483e-05
HHS Region 10,Season onset,Bin,week,18.0,19.0,5.9190102299792e-05
HHS Region 10,Season onset,Bin,week,19.0,20.0,5.98080208644144e-05
HHS Region 10,Season onset,Bin,week,20.0,21.0,0.000361199285877821
HHS Region 10,Season onset,Bin,week,none,none,0.00985738613331374
HHS Region 10,Season peak percentage,Bin,percent,0.0,0.1,4.19101119386797e-05
HHS Region 10,Season peak percentage,Bin,percent,0.1,0.2,4.1910113568833e-05
HHS Region 10,Season peak percentage,Bin,percent,0.2,0.3,4.19101135688356e-05
HHS Region 10,Season peak percentage,Bin,percent,0.3,0.4,4.19101135688394e-05
HHS Region 10,Season peak percentage,Bin,percent,0.4,0.5,4.19101135688449e-05
HHS Region 10,Season peak percentage,Bin,percent,0.5,0.6,4.19101135688524e-05
HHS Region 10,Season peak percentage,Bin,percent,0.6,0.7,0.000770917182059238
HHS Region 10,Season peak percentage,Bin,percent,0.7,0.8,0.000996005699080985
HHS Region 10,Season peak percentage,Bin,percent,0.8,0.9,0.010044221544427
HHS Region 10,Season peak percentage,Bin,percent,0.9,1.0,0.00269245708099529
HHS Region 10,Season peak percentage,Bin,percent,1.0,1.1,0.00359616917706154
HHS Region 10,Season peak percentage,Bin,percent,1.1,1.2,0.0042705253919635
HHS Region 10,Season peak percentage,Bin,percent,1.2,1.3,0.00565638862952476
HHS Region 10,Season peak percentage,Bin,percent,1.3,1.4,0.00564600918733987
HHS Region 10,Season peak percentage,Bin,percent,1.4,1.5,0.00816496059017404
HHS Region 10,Season peak percentage,Bin,percent,1.5,1.6,0.00746989635590337
HHS Region 10,Season peak percentage,Bin,percent,1.6,1.7,0.00984580713440607
HHS Region 10,Season peak percentage,Bin,percent,1.7,1.8,0.010130847353552
HHS Region 10,Season peak percentage,Bin,percent,1.8,1.9,0.0113504725155962
HHS Region 10,Season peak percentage,Bin,percent,1.9,2.0,0.0112462444010114
HHS Region 10,Season peak percentage,Bin,percent,2.0,2.1,0.012017605496773
HHS Region 10,Season peak percentage,Bin,percent,2.1,2.2,0.0133134522985978
HHS Region 10,Season peak percentage,Bin,percent,2.2,2.3,0.0135227969478668
HHS Region 10,Season peak percentage,Bin,percent,2.3,2.4,0.0137336509398024
HHS Region 10,Season peak percentage,Bin,percent,2.4,2.5,0.0156070039675018
HHS Region 10,Season peak percentage,Bin,percent,2.5,2.6,0.015218072253385
HHS Region 10,Season peak percentage,Bin,percent,2.6,2.7,0.0149783096408191
HHS Region 10,Season peak percentage,Bin,percent,2.7,2.8,0.0139831191437947
HHS Region 10,Season peak percentage,Bin,percent,2.8,2.9,0.0172193364871159
HHS Region 10,Season peak percentage,Bin,percent,2.9,3.0,0.0172639705635355
HHS Region 10,Season peak percentage,Bin,percent,3.0,3.1,0.0176836376515834
HHS Region 10,Season peak percentage,Bin,percent,3.1,3.2,0.0166610146294917
HHS Region 10,Season peak percentage,Bin,percent,3.2,3.3,0.0160422687159321
HHS Region 10,Season peak percentage,Bin,percent,3.3,3.4,0.0179603542101078
HHS Region 10,Season peak percentage,Bin,percent,3.4,3.5,0.0176075992553506
HHS Region 10,Season peak percentage,Bin,percent,3.5,3.6,0.0176409040275476
HHS Region 10,Season peak percentage,Bin,percent,3.6,3.7,0.0139100775691913
HHS Region 10,Season peak percentage,Bin,percent,3.7,3.8,0.0158539477354387
HHS Region 10,Season peak percentage,Bin,percent,3.8,3.9,0.0154099174859089
HHS Region 10,Season peak percentage,Bin,percent,3.9,4.0,0.0179576582197463
HHS Region 10,Season peak percentage,Bin,percent,4.0,4.1,0.0163249162543163
HHS Region 10,Season peak percentage,Bin,percent,4.1,4.2,0.0144026150877823
HHS Region 10,Season peak percentage,Bin,percent,4.2,4.3,0.0127224929122772
HHS Region 10,Season peak percentage,Bin,percent,4.3,4.4,0.0130308799537067
HHS Region 10,Season peak percentage,Bin,percent,4.4,4.5,0.0143310742903739
HHS Region 10,Season peak percentage,Bin,percent,4.5,4.6,0.0195189613402293
HHS Region 10,Season peak percentage,Bin,percent,4.6,4.7,0.0166778667663515
HHS Region 10,Season peak percentage,Bin,percent,4.7,4.8,0.0152705359688189
HHS Region 10,Season peak percentage,Bin,percent,4.8,4.9,0.016891899969802
HHS Region 10,Season peak percentage,Bin,percent,4.9,5.0,0.0179143246158156
HHS Region 10,Season peak percentage,Bin,percent,5.0,5.1,0.0176294680662341
HHS Region 10,Season peak percentage,Bin,percent,5.1,5.2,0.0119819043060549
HHS Region 10,Season peak percentage,Bin,percent,5.2,5.3,0.0203701397488112
HHS Region 10,Season peak percentage,Bin,percent,5.3,5.4,0.0127699428986279
HHS Region 10,Season peak percentage,Bin,percent,5.4,5.5,0.0101299660146634
HHS Region 10,Season peak percentage,Bin,percent,5.5,5.6,0.0124794391247336
HHS Region 10,Season peak percentage,Bin,percent,5.6,5.7,0.0203182775414756
HHS Region 10,Season peak percentage,Bin,percent,5.7,5.8,0.0148353517644664
HHS Region 10,Season peak percentage,Bin,percent,5.8,5.9,0.0104926426486183
HHS Region 10,Season peak percentage,Bin,percent,5.9,6.0,0.00988042104453389
HHS Region 10,Season peak percentage,Bin,percent,6.0,6.1,0.00619297378101101
HHS Region 10,Season peak percentage,Bin,percent,6.1,6.2,0.00754105181590417
HHS Region 10,Season peak percentage,Bin,percent,6.2,6.3,0.0106832081276192
HHS Region 10,Season peak percentage,Bin,percent,6.3,6.4,0.0129773621357756
HHS Region 10,Season peak percentage,Bin,percent,6.4,6.5,0.00714810859466756
HHS Region 10,Season peak percentage,Bin,percent,6.5,6.6,0.0110380506782869
HHS Region 10,Season peak percentage,Bin,percent,6.6,6.7,0.0102032126750491
HHS Region 10,Season peak percentage,Bin,percent,6.7,6.8,0.00916149119253919
HHS Region 10,Season peak percentage,Bin,percent,6.8,6.9,0.0126302396166503
HHS Region 10,Season peak percentage,Bin,percent,6.9,7.0,0.0057417921048811
HHS Region 10,Season peak percentage,Bin,percent,7.0,7.1,0.00758708461088516
HHS Region 10,Season peak percentage,Bin,percent,7.1,7.2,0.00864909408514945
HHS Region 10,Season peak percentage,Bin,percent,7.2,7.3,0.00808436431017319
HHS Region 10,Season peak percentage,Bin,percent,7.3,7.4,0.00860178689226762
HHS Region 10,Season peak percentage,Bin,percent,7.4,7.5,0.00573143297448916
HHS Region 10,Season peak percentage,Bin,percent,7.5,7.6,0.00621757010033958
HHS Region 10,Season peak percentage,Bin,percent,7.6,7.7,0.00677338726069084
HHS Region 10,Season peak percentage,Bin,percent,7.7,7.8,0.00577168060582787
HHS Region 10,Season peak percentage,Bin,percent,7.8,7.9,0.00878347419738205
HHS Region 10,Season peak percentage,Bin,percent,7.9,8.0,0.00447735439444725
HHS Region 10,Season peak percentage,Bin,percent,8.0,8.1,0.00370125033068328
HHS Region 10,Season peak percentage,Bin,percent,8.1,8.2,0.00540187933728377
HHS Region 10,Season peak percentage,Bin,percent,8.2,8.3,0.00595684856097711
HHS Region 10,Season peak percentage,Bin,percent,8.3,8.4,0.00654173647836279
HHS Region 10,Season peak percentage,Bin,percent,8.4,8.5,0.0037395019588643
HHS Region 10,Season peak percentage,Bin,percent,8.5,8.6,0.00469117865498461
HHS Region 10,Season peak percentage,Bin,percent,8.6,8.7,0.00592912663763629
HHS Region 10,Season peak percentage,Bin,percent,8.7,8.8,0.0046010137166205
HHS Region 10,Season peak percentage,Bin,percent,8.8,8.9,0.00156309408171273
HHS Region 10,Season peak percentage,Bin,percent,8.9,9.0,0.00307233436807143
HHS Region 10,Season peak percentage,Bin,percent,9.0,9.1,0.00578513208071187
HHS Region 10,Season peak percentage,Bin,percent,9.1,9.2,0.00411037944279964
HHS Region 10,Season peak percentage,Bin,percent,9.2,9.3,0.00192450926352743
HHS Region 10,Season peak percentage,Bin,percent,9.3,9.4,0.00407014870443193
HHS Region 10,Season peak percentage,Bin,percent,9.4,9.5,0.00124137658423035
HHS Region 10,Season peak percentage,Bin,percent,9.5,9.6,0.00101268087021411
HHS Region 10,Season peak percentage,Bin,percent,9.6,9.7,0.00130864776901723
HHS Region 10,Season peak percentage,Bin,percent,9.7,9.8,0.00296642075778465
HHS Region 10,Season peak percentage,Bin,percent,9.8,9.9,0.00397785813638754
HHS Region 10,Season peak percentage,Bin,percent,9.9,10.0,0.000144905475120152
HHS Region 10,Season peak percentage,Bin,percent,10.0,10.1,0.00289323882048239
HHS Region 10,Season peak percentage,Bin,percent,10.1,10.2,0.00235888135120565
HHS Region 10,Season peak percentage,Bin,percent,10.2,10.3,0.00460002335128362
HHS Region 10,Season peak percentage,Bin,percent,10.3,10.4,0.000658904191311294
HHS Region 10,Season peak percentage,Bin,percent,10.4,10.5,0.000305292377329525
HHS Region 10,Season peak percentage,Bin,percent,10.5,10.6,0.00121558744295712
HHS Region 10,Season peak percentage,Bin,percent,10.6,10.7,0.00232888837860602
HHS Region 10,Season peak percentage,Bin,percent,10.7,10.8,0.000356922672048929
HHS Region 10,Season peak percentage,Bin,percent,10.8,10.9,0.000723848941492224
HHS Region 10,Season peak percentage,Bin,percent,10.9,11.0,0.00239448880521485
HHS Region 10,Season peak percentage,Bin,percent,11.0,11.1,0.000884268627523079
HHS Region 10,Season peak percentage,Bin,percent,11.1,11.2,0.00125886208719682
HHS Region 10,Season peak percentage,Bin,percent,11.2,11.3,0.00245304493419973
HHS Region 10,Season peak percentage,Bin,percent,11.3,11.4,0.00125185057339425
HHS Region 10,Season peak percentage,Bin,percent,11.4,11.5,0.000261362056661914
HHS Region 10,Season peak percentage,Bin,percent,11.5,11.6,0.000665948488935221
HHS Region 10,Season peak percentage,Bin,percent,11.6,11.7,0.00173597478034442
HHS Region 10,Season peak percentage,Bin,percent,11.7,11.8,0.00185947565951025
HHS Region 10,Season peak percentage,Bin,percent,11.8,11.9,0.00336330721600594
HHS Region 10,Season peak percentage,Bin,percent,11.9,12.0,0.000688241487482951
HHS Region 10,Season peak percentage,Bin,percent,12.0,12.1,0.00120096163463982
HHS Region 10,Season peak percentage,Bin,percent,12.1,12.2,0.000841079662820482
HHS Region 10,Season peak percentage,Bin,percent,12.2,12.3,0.000636611192763528
HHS Region 10,Season peak percentage,Bin,percent,12.3,12.4,0.000262759089054778
HHS Region 10,Season peak percentage,Bin,percent,12.4,12.5,8.69722387416427e-05
HHS Region 10,Season peak percentage,Bin,percent,12.5,12.6,0.00122325463318755
HHS Region 10,Season peak percentage,Bin,percent,12.6,12.7,0.000130279666802749
HHS Region 10,Season peak percentage,Bin,percent,12.7,12.8,0.00064365549038749
HHS Region 10,Season peak percentage,Bin,percent,12.8,12.9,0.000658248514883385
HHS Region 10,Season peak percentage,Bin,percent,12.9,13.0,0.000262103412626904
HHS Region 10,Season peak percentage,Bin,percent,13.0,100.0,0.0223706393657347
HHS Region 10,Season peak week,Bin,week,40.0,41.0,4.53290360036125e-05
HHS Region 10,Season peak week,Bin,week,41.0,42.0,0.000133185428750876
HHS Region 10,Season peak week,Bin,week,42.0,43.0,0.00013318542875946
HHS Region 10,Season peak week,Bin,week,43.0,44.0,4.53290360312218e-05
HHS Region 10,Season peak week,Bin,week,44.0,45.0,4.53291122679962e-05
HHS Region 10,Season peak week,Bin,week,45.0,46.0,0.0498013355987286
HHS Region 10,Season peak week,Bin,week,46.0,47.0,0.00136397037276328
HHS Region 10,Season peak week,Bin,week,47.0,48.0,0.00218576557923832
HHS Region 10,Season peak week,Bin,week,48.0,49.0,0.00318920609135826
HHS Region 10,Season peak week,Bin,week,49.0,50.0,0.0005717073422525
HHS Region 10,Season peak week,Bin,week,50.0,51.0,0.00139748591946934
HHS Region 10,Season peak week,Bin,week,51.0,52.0,0.00591663751307528
HHS Region 10,Season peak week,Bin,week,52.0,53.0,0.0232928635864567
HHS Region 10,Season peak week,Bin,week,1.0,2.0,0.0155756037167392
HHS Region 10,Season peak week,Bin,week,2.0,3.0,0.051021815668361
HHS Region 10,Season peak week,Bin,week,3.0,4.0,0.173966941547949
HHS Region 10,Season peak week,Bin,week,4.0,5.0,0.209578386732067
HHS Region 10,Season peak week,Bin,week,5.0,6.0,0.226538151771712
HHS Region 10,Season peak week,Bin,week,6.0,7.0,0.0677093698170371
HHS Region 10,Season peak week,Bin,week,7.0,8.0,0.0616716155020018
HHS Region 10,Season peak week,Bin,week,8.0,9.0,0.0231570503540941
HHS Region 10,Season peak week,Bin,week,9.0,10.0,0.0220199223028881
HHS Region 10,Season peak week,Bin,week,10.0,11.0,0.00464184548853678
HHS Region 10,Season peak week,Bin,week,11.0,12.0,0.00519312070332533
HHS Region 10,Season peak week,Bin,week,12.0,13.0,0.00589294276803355
HHS Region 10,Season peak week,Bin,week,13.0,14.0,0.015421762746727
HHS Region 10,Season peak week,Bin,week,14.0,15.0,0.0056963176086962
HHS Region 10,Season peak week,Bin,week,15.0,16.0,0.00648464743041972
HHS Region 10,Season peak week,Bin,week,16.0,17.0,0.00162933549704235
HHS Region 10,Season peak week,Bin,week,17.0,18.0,0.00661939092047243
HHS Region 10,Season peak week,Bin,week,18.0,19.0,0.00178960750302
HHS Region 10,Season peak week,Bin,week,19.0,20.0,0.00490398955626016
HHS Region 10,Season peak week,Bin,week,20.0,21.0,0.00236664661378606
HHS Region 2,1 wk ahead,Bin,percent,0.0,0.1,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.1,0.2,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.2,0.3,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.3,0.4,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.4,0.5,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.5,0.6,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.6,0.7,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.7,0.8,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.8,0.9,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,0.9,1.0,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,1.0,1.1,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,1.1,1.2,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,1.2,1.3,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,1.3,1.4,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,1.4,1.5,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,1.5,1.6,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,1.6,1.7,0.00945178398396281
HHS Region 2,1 wk ahead,Bin,percent,1.7,1.8,0.00473918462221653
HHS Region 2,1 wk ahead,Bin,percent,1.8,1.9,0.00513273411874783
HHS Region 2,1 wk ahead,Bin,percent,1.9,2.0,0.000813684253532842
HHS Region 2,1 wk ahead,Bin,percent,2.0,2.1,0.04061340979567
HHS Region 2,1 wk ahead,Bin,percent,2.1,2.2,0.0330247753893235
HHS Region 2,1 wk ahead,Bin,percent,2.2,2.3,0.0217730069453141
HHS Region 2,1 wk ahead,Bin,percent,2.3,2.4,0.0304211012723733
HHS Region 2,1 wk ahead,Bin,percent,2.4,2.5,0.105580313922552
HHS Region 2,1 wk ahead,Bin,percent,2.5,2.6,0.0809878409829952
HHS Region 2,1 wk ahead,Bin,percent,2.6,2.7,0.0758916867213469
HHS Region 2,1 wk ahead,Bin,percent,2.7,2.8,0.0776070624696117
HHS Region 2,1 wk ahead,Bin,percent,2.8,2.9,0.0904430234963756
HHS Region 2,1 wk ahead,Bin,percent,2.9,3.0,0.0702907889909154
HHS Region 2,1 wk ahead,Bin,percent,3.0,3.1,0.068060675177238
HHS Region 2,1 wk ahead,Bin,percent,3.1,3.2,0.0622986104914083
HHS Region 2,1 wk ahead,Bin,percent,3.2,3.3,0.0372826042654329
HHS Region 2,1 wk ahead,Bin,percent,3.3,3.4,0.0455271544993315
HHS Region 2,1 wk ahead,Bin,percent,3.4,3.5,0.0387056298927891
HHS Region 2,1 wk ahead,Bin,percent,3.5,3.6,0.0246890203764314
HHS Region 2,1 wk ahead,Bin,percent,3.6,3.7,0.0190481442594829
HHS Region 2,1 wk ahead,Bin,percent,3.7,3.8,0.0169392190146867
HHS Region 2,1 wk ahead,Bin,percent,3.8,3.9,0.0126201691494717
HHS Region 2,1 wk ahead,Bin,percent,3.9,4.0,0.00711047619803356
HHS Region 2,1 wk ahead,Bin,percent,4.0,4.1,0.00488036238435623
HHS Region 2,1 wk ahead,Bin,percent,4.1,4.2,0.00330616439823105
HHS Region 2,1 wk ahead,Bin,percent,4.2,4.3,0.00330616439823105
HHS Region 2,1 wk ahead,Bin,percent,4.3,4.4,0.00291261490169975
HHS Region 2,1 wk ahead,Bin,percent,4.4,4.5,0.00160078324659544
HHS Region 2,1 wk ahead,Bin,percent,4.5,4.6,0.000813684253532842
HHS Region 2,1 wk ahead,Bin,percent,4.6,4.7,0.000813684253532842
HHS Region 2,1 wk ahead,Bin,percent,4.7,4.8,0.000157768425980685
HHS Region 2,1 wk ahead,Bin,percent,4.8,4.9,0.000288951591491117
HHS Region 2,1 wk ahead,Bin,percent,4.9,5.0,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,5.0,5.1,0.000157768425980685
HHS Region 2,1 wk ahead,Bin,percent,5.1,5.2,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,5.2,5.3,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,5.3,5.4,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,5.4,5.5,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,5.5,5.6,0.000157768425980685
HHS Region 2,1 wk ahead,Bin,percent,5.6,5.7,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,5.7,5.8,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,5.8,5.9,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,5.9,6.0,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.0,6.1,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.1,6.2,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.2,6.3,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.3,6.4,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.4,6.5,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.5,6.6,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.6,6.7,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.7,6.8,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.8,6.9,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,6.9,7.0,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.0,7.1,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.1,7.2,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.2,7.3,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.3,7.4,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.4,7.5,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.5,7.6,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.6,7.7,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.7,7.8,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.8,7.9,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,7.9,8.0,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.0,8.1,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.1,8.2,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.2,8.3,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.3,8.4,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.4,8.5,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.5,8.6,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.6,8.7,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.7,8.8,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.8,8.9,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,8.9,9.0,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.0,9.1,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.1,9.2,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.2,9.3,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.3,9.4,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.4,9.5,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.5,9.6,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.6,9.7,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.7,9.8,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.8,9.9,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,9.9,10.0,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,10.0,10.1,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,10.1,10.2,2.65852604702528e-05
HHS Region 2,1 wk ahead,Bin,percent,10.2,10.3,2.65852604702528e-05
